alpha,event_used,event_t,event_exit_t,runtime_sec,pos_final_noNN,pos_final_surrogate,pos_timeavg_noNN,pos_timeavg_surrogate,pos_timeavg_gain_pct,vel_final_noNN,vel_final_surrogate,vel_timeavg_noNN,vel_timeavg_surrogate,vel_timeavg_gain_pct,pos_first_worse_t,pos_max_excess,pos_max_excess_t,pos_max_excess_interval_start,pos_max_excess_interval_end,pos_frac_post_window_worse,pos_tail_frac_worse,pos_pattern,vel_first_worse_t,vel_max_excess,vel_max_excess_t,vel_frac_post_window_worse,vel_tail_frac_worse,vel_pattern
0.25,1,82.5599999999986,83.0599999999986,0.1191261999993003,1.6234754337688884,67.06412595388855,0.7509966283494859,2.4801664795416265,-230.2500152354145,1.1825421571897452,12.99917952492484,0.6553398573865798,1.2679652498524674,-93.48208956936746,84.32026688907422,65.44065052011966,100.0,94.16180150125103,100.0,0.7549019607843137,0.8235294117647058,persistent branch divergence / phase shift,84.32026688907422,12.073410464864095,97.91492910758966,0.47549019607843135,0.7745098039215687,persistent branch divergence / phase shift
0.5,1,82.5599999999986,83.0599999999986,0.04906510000000708,1.6234754337688884,1.9330915796910286,0.7509966283494859,0.7712813529564854,-2.701040702616807,1.1825421571897452,0.8306968255479289,0.6553398573865798,0.6483503642908706,1.066544788467862,84.32026688907422,0.5205738716382866,97.49791492910758,85.73811509591326,100.0,0.8725490196078431,1.0,persistent branch divergence / phase shift,84.32026688907422,0.16359568716270578,93.66138448707255,0.24509803921568626,0.37254901960784315,mixed/intermittent phase-shift behaviour
0.75,1,82.5599999999986,83.0599999999986,0.05000999999901978,1.6234754337688884,1.4729168767063905,0.7509966283494859,0.7682850852422632,-2.302068510050881,1.1825421571897452,0.5408028347498469,0.6553398573865798,0.6328738899482732,3.4281399467901044,84.32026688907422,0.5084851585526673,97.24770642201834,85.57130942452042,99.4161801501251,0.8480392156862745,0.9313725490196079,persistent branch divergence / phase shift,84.32026688907422,0.03555153274385381,94.16180150125103,0.1323529411764706,0.14705882352941177,short transient excess
1.0,1,82.5599999999986,83.0599999999986,0.05037330000050133,1.6234754337688884,1.4302129499190013,0.7509966283494859,0.7637333943203714,-1.6959817780910529,1.1825421571897452,0.6290521275963785,0.6553398573865798,0.6323508288554207,3.5079551887530154,84.32026688907422,0.3782606391875236,97.24770642201834,85.4045037531276,99.08256880733944,0.8382352941176471,0.8921568627450981,persistent branch divergence / phase shift,84.32026688907422,0.034880441492149306,84.7372810675563,0.0392156862745098,0.0196078431372549,short transient excess
