step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
369,0,36.900000000000254,0.1,1,2,0.14052039197612728,-0.5656110135200281,0.7882458873241684,0.01,0.005,1.1103348417796175,1.0000068368422328,False,False,1
370,0,37.000000000000256,0.1,1,2,0.12115775830512499,-0.6215964860244243,0.7985963549472919,0.01,0.005,1.1496384570781042,1.0000091966990625,False,True,1
371,0,37.10000000000026,0.1,1,2,0.0974764331782352,-0.7184659102945647,0.8549525838160629,0.01,0.005,1.2340931303613916,1.0000142080847305,False,True,1
372,0,37.20000000000026,0.1,1,2,0.06790678127484774,-0.7974714404944099,1.016596883307278,0.01,0.005,1.1426016335774454,1.0000292758555756,False,True,1
373,2,37.35000000000026,0.05,1,2,0.05442602176536252,0.33629795540336493,1.135631048704894,0.01,0.005,0.8747324856864023,1.0000455747069985,False,False,1
374,0,37.40000000000026,0.1,1,2,0.06494469244458616,0.5246956573651896,1.034427477689438,0.01,0.005,0.7788175654045378,1.000032007279057,False,False,1
375,0,37.50000000000026,0.1,1,2,0.09077570781484634,0.7144049781621183,0.8821915077697849,0.01,0.005,0.8193279786507643,1.0000163830843172,False,False,1
376,0,37.600000000000264,0.1,1,2,0.1178779096652398,0.7685074637480874,0.8063509405032091,0.01,0.005,0.8430852398087054,1.00000971559986,False,False,1
377,0,37.700000000000266,0.1,1,2,0.14413044464011465,0.8274576563123648,0.7744251887273819,0.01,0.005,0.8415867947056253,1.0000064986445885,False,False,1
682,0,68.2000000000004,0.1,1,2,0.14173022361100737,-0.6754512999107603,0.806176640151358,0.01,0.005,1.1311914657152828,1.0000067206195404,False,True,1
683,0,68.3000000000004,0.1,1,2,0.11846927350514676,-0.7395065875855112,0.8326350221133203,0.01,0.005,1.1817157758623138,1.000009618846945,False,True,1
684,0,68.40000000000039,0.1,1,2,0.0903670853792972,-0.8115358378135121,0.9344087126652756,0.01,0.005,1.2948253660416607,1.0000165315819671,False,True,1
685,0,68.50000000000038,0.1,1,2,0.05895813776595041,-0.7504925961593051,1.164256103528687,0.01,0.005,1.057053871919288,1.0000388373030995,False,True,1
686,0,68.60000000000038,0.1,1,2,0.05912104936087739,0.7554876563473408,1.162817513423053,0.01,0.005,0.6784103248620196,1.0000386235595868,False,False,1
687,0,68.70000000000037,0.1,1,2,0.10109796318680368,1.229255230871507,0.884479631772969,0.01,0.005,0.7552907306762191,1.0000132083908777,False,False,1
688,0,68.80000000000037,0.1,1,2,0.1464985879693346,1.4101202357693405,0.7543823288978709,0.01,0.005,0.7703047548673597,1.0000062902418876,False,False,1
