mode,dt,step_dt,step_index,sub_index,t_start,t_end,pair_index,pair,r_start,v_rad_norm,v_tan_norm,c_pred,gate_fallback,strong_approach,v4_rms_before,noNN_rms_before,v4_rms_after_step,noNN_rms_after_step,v4_minus_noNN_after_step,v4_rms_after_0p2yr,noNN_rms_after_0p2yr,v4_minus_noNN_after_0p2yr,v4_rms_after_1p0yr,noNN_rms_after_1p0yr,v4_minus_noNN_after_1p0yr,v4_rms_after_5p0yr,noNN_rms_after_5p0yr,v4_minus_noNN_after_5p0yr
v4,0.08,0.08,1032,-1,82.5599999999986,82.6399999999986,2,1-2,0.13896512963584115,-1.1148278244336685,0.8493189589951268,1.1767882312830225,False,True,1.484823770893399,1.484823770893399,1.4596432064276743,1.459183326438945,0.000459879988729206,1.480006461395939,1.4778516534585928,0.002154807937346126,1.4365841900265677,1.4056767479412315,0.030907442085336134,1.6566051569916815,1.61606915432302,0.04053600266866164
v4,0.08,0.08,1033,-1,82.6399999999986,82.71999999999859,2,1-2,0.1094885273191932,-1.039202329553352,0.9862335765063617,1.2359729067619962,False,True,1.4840093266260324,1.4839303101462709,1.4617301880174818,1.4602567764373815,0.0014734115801002812,1.4782753953778072,1.4758115209531564,0.0024638744246507915,1.4319473694365537,1.3966247874390922,0.03532258199746141,1.657956581274729,1.6286051623442277,0.029351418930501305
v4,0.08,0.08,1034,-1,82.71999999999859,82.79999999999859,2,1-2,0.07979712357169523,-0.8905126692682623,1.1687447660941712,1.2465060433243766,False,True,1.4840699438161205,1.4836127395513228,1.4637538119395086,1.4616078344522008,0.0021459774873078263,1.4750032058572773,1.4711038923558954,0.0038993135013818403,1.4275675261423793,1.3876378654555408,0.03992966068683845,1.658663267332652,1.6407015313291684,0.017961736003483608
v4,0.08,0.08,1035,-1,82.79999999999859,82.87999999999859,2,1-2,0.05691049261164322,-0.4224077511137763,1.381577396878067,1.0046370376246396,False,False,1.4860404740886393,1.4845715512263662,1.4620172387264379,1.4595661965238502,0.0024510422025876277,1.4709694294656863,1.4648238187342326,0.006145610731453699,1.4234981811007603,1.3787703555385582,0.04472782556220212,1.658721700688986,1.6523202047395127,0.006401495949473368
v4,0.08,0.08,1036,-1,82.87999999999859,82.95999999999859,2,1-2,0.061756274873718923,0.6626262823306294,1.3234416183854758,0.7399991902250665,False,False,1.488016899728033,1.485857651916944,1.4587274665058398,1.4548341413725372,0.0038933251333026497,1.4664158156508376,1.4575643715864992,0.008851444064338354,1.4197912958826917,1.3700749150401776,0.04971638084251406,1.658130753991572,1.6634264831175318,-0.0052957291259598804
v4,0.08,0.08,1037,-1,82.95999999999859,83.03999999999859,2,1-2,0.09424170080173823,1.2180278429655265,1.0821980571565535,0.7847196343889797,False,False,1.486289211977226,1.483818878275451,1.4546674637923047,1.4485164176521874,0.0061510461401173,1.4615633528901821,1.4496533277584644,0.011910025131717683,1.416497198063203,1.3616033965120187,0.054893801551184396,1.6568915094966934,1.6739891514070713,-0.01709764191037788
v4,0.08,0.08,1038,-1,83.03999999999859,83.11999999999858,2,1-2,0.1335354468103651,1.5167540342764312,0.9335412014586735,0.8300349223262002,False,False,1.4830263797932206,1.4791237772256067,1.450078687394712,1.4412090068759047,0.008869680518807321,1.4565485695868547,1.4412927377075,0.015255831879354753,1.4136642657545129,1.3534074492417225,0.06025681651279036,1.6550070534593735,1.6839805679030366,-0.02897351444366314
