scope,t_start_local,t_end_local,n_samples,pos_noNN_timeavg,pos_encounterNN_timeavg,pos_gain_pct,vel_noNN_timeavg,vel_encounterNN_timeavg,vel_gain_pct,pos_noNN_final,pos_encounterNN_final,pos_final_gain_pct,vel_noNN_final,vel_encounterNN_final,vel_final_gain_pct
isolated_training_window_0_to_exit,0.0,0.5,126,0.04424295261042586,0.04423758593489969,0.012130012147753383,0.0821683077365946,0.08150450098546591,0.8078622639480939,0.008013203457979953,0.0020930338564080046,73.8801857785895,0.12009135015113279,0.02706281286153892,77.46481088980943
isolated_physical_forward_window,0.0,4.0,1001,0.22813012288812637,0.10966030993357032,51.93080661805146,0.2393054252981737,0.16831825908853615,29.663834875948922,0.4510886539437086,0.23297650156582306,48.35239159110036,0.42645400819689294,0.3390349820051171,20.499051365795733
isolated_post_correction_to_physical_end,0.5,4.0,876,0.24328615739648238,0.11601662942679897,52.31268779599031,0.2539371936240683,0.1772541832204875,30.19762851955561,0.4510886539437086,0.23297650156582306,48.35239159110036,0.42645400819689294,0.3390349820051171,20.499051365795733
isolated_post_correction_fixed_steps,0.5,2.5,501,0.10622001540583771,0.06571283544144069,38.135166719407955,0.12886191066678063,0.06222324023687595,51.713241007440296,0.18856197162965393,0.07576390261960925,59.820157816119085,0.17560702003263964,0.06737487323921001,61.63315496915373
