scope,t_start_local,t_exit_local,pos_noNN_exit_error,pos_encounterNN_exit_error,pos_gain_pct,vel_noNN_exit_error,vel_encounterNN_exit_error,vel_gain_pct,r_pair_entry,v_rad_norm_entry,v_tan_norm_entry,pred_pos_norm,pred_vel_norm,relE_corr,accepted_by_safety,ias15_exit_time_sec,nonn_exit_time_sec
isolated_exact_exit_state,0.0,0.5,0.0008921555244298233,0.0003491885902358765,60.860121282212205,0.0042633461065810915,0.0007102851067357972,83.339726848839,0.14103032414111052,-0.9989415316079108,1.1864206703757205,0.0011494639151159373,0.0045619047605651615,0.0009887256491473437,1,0.0001396999998632964,0.0009047999999438616
