step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
4895,0,97.89999999999766,0.02,1,2,0.12518791085717404,-1.0306846036366712,0.47567528982825935,0.01,0.005,1.0350444131563614,1.0000086140940292,False,True,1,False
4896,0,97.91999999999766,0.02,1,2,0.1179231715432211,-1.0403716117725648,0.4800257720470697,0.01,0.005,1.0394210124241487,1.000009708143097,False,True,1,False
4897,0,97.93999999999765,0.02,1,2,0.11034918956028948,-1.0523389805324583,0.4867955995727034,0.01,0.005,1.0455341927302426,1.000011086546302,False,True,1,False
4898,0,97.95999999999765,0.02,1,2,0.10240833492757921,-1.0664687875389547,0.4966739719597539,0.01,0.005,1.054067074421087,1.0000128725352675,False,True,1,False
4899,0,97.97999999999764,0.02,1,2,0.09402958303568959,-1.0826168836784598,0.510608050242399,0.01,0.005,1.066088961317164,1.0000152688332817,False,True,1,False
4900,0,97.99999999999764,0.02,1,2,0.08512220280376136,-1.1006085158928502,0.5299841772257649,0.01,0.005,1.08346734592675,1.000018631568152,False,True,1,False
4901,0,98.01999999999764,0.02,1,2,0.07556487522058145,-1.1202462722304611,0.5569950460826856,0.01,0.005,1.109288398791057,1.0000236426166635,False,True,1,False
4902,0,98.03999999999763,0.02,1,2,0.0651856821146221,-1.141313038543066,0.5954698912449506,0.01,0.005,1.1461345243410723,1.0000317710552125,False,True,1,False
4903,0,98.05999999999763,0.02,1,2,0.05372473089135038,-1.1631311389150587,0.6530470182122747,0.01,0.005,1.196981822285884,1.0000467722924367,False,True,1,False
4909,2,98.18999999999761,0.01,1,2,0.0511366319471457,0.992651060486307,0.6715797532872311,0.01,0.005,1.0,1.000051626569111,False,False,1,True
4910,0,98.1999999999976,0.02,1,2,0.05634752435769183,0.9857731520079613,0.640836318165227,0.01,0.005,1.0,1.000042519403789,False,False,1,True
4911,0,98.2199999999976,0.02,1,2,0.06592690015067593,0.9641986720375723,0.5944100356723521,0.01,0.005,1.0,1.0000310606618013,False,False,1,True
4912,0,98.2399999999976,0.02,1,2,0.07467542976052784,0.9404872863664254,0.560104168617022,0.01,0.005,1.0,1.0000242091788827,False,False,1,True
4913,0,98.25999999999759,0.02,1,2,0.08274923112232097,0.916723593783383,0.5331016640524618,0.01,0.005,1.0,1.0000197154757422,False,False,1,True
4914,0,98.27999999999759,0.02,1,2,0.09026401064046037,0.8937635574435522,0.510716389609409,0.01,0.005,1.0,1.0000165693592848,False,False,1,True
4915,0,98.29999999999758,0.02,1,2,0.09730722895955043,0.871936207152167,0.49131751893208553,0.01,0.005,1.0,1.0000142575397157,False,False,1,True
4916,0,98.31999999999758,0.02,1,2,0.10394642522803145,0.851322488340012,0.4738520969053839,0.01,0.005,1.0,1.0000124944043371,False,False,1,True
4917,0,98.33999999999757,0.02,1,2,0.11023472301437884,0.8318800528130953,0.4576093454901985,0.01,0.005,1.0,1.0000111095825988,False,False,1,True
4918,0,98.35999999999757,0.02,1,2,0.11621452672455825,0.8135042211974333,0.4420941518697635,0.01,0.005,1.0,1.0000099957101947,False,False,1,True
4919,0,98.37999999999757,0.02,1,2,0.12192006900540683,0.7960598195910757,0.42695440867828266,0.01,0.005,1.0,1.0000090820528809,False,False,1,True
4920,0,98.39999999999756,0.02,1,2,0.12737921583859407,0.779398677468708,0.41193687330015266,0.01,0.005,1.0,1.0000083202663412,False,False,1,True
4921,0,98.41999999999756,0.02,1,2,0.13261478009209748,0.7633696168703712,0.3968590424983488,0.01,0.005,1.0,1.0000076762739472,False,False,1,True
4922,0,98.43999999999755,0.02,1,2,0.1376455010534663,0.7478243011197668,0.3815904758150794,0.01,0.005,1.0,1.0000071254162877,False,False,1,True
4923,0,98.45999999999755,0.02,1,2,0.14248679123808813,0.7326206973511793,0.36603993498164866,0.01,0.005,1.0,1.000006649439471,False,False,1,True
4924,0,98.47999999999755,0.02,1,2,0.14715131718516367,0.717625110176541,0.3501462385981654,0.01,0.005,1.0,1.00000623456148,False,False,1,True
4986,0,99.7199999999973,0.02,1,2,0.14613496463402612,-0.8268961525058237,0.6199948217889814,0.01,0.005,1.0225581872416698,1.0000063215845145,False,True,1,False
4987,0,99.7399999999973,0.02,1,2,0.14072936441229433,-0.8455008680093201,0.6364394575790163,0.01,0.005,1.0230259055501174,1.000006816552901,False,True,1,False
4988,0,99.75999999999729,0.02,1,2,0.13509912465372115,-0.8626776690412563,0.6541345344428355,0.01,0.005,1.0238780125113063,1.0000073965506175,False,True,1,False
4989,0,99.77999999999729,0.02,1,2,0.12923805141408742,-0.8782444460267113,0.6733053750588517,0.01,0.005,1.0252155967259957,1.000008082645865,False,True,1,False
4990,0,99.79999999999728,0.02,1,2,0.12313941301525597,-0.8919711951011675,0.6942244700321802,0.01,0.005,1.0271063278213939,1.0000089030795696,False,True,1,False
4991,0,99.81999999999728,0.02,1,2,0.11679603258400717,-0.903557842142343,0.7172264589506575,0.01,0.005,1.0295231815613544,1.0000098964242239,False,True,1,False
4992,0,99.83999999999727,0.02,1,2,0.11020054784642155,-0.912597138032899,0.7427289690518153,0.01,0.005,1.032310734411652,1.0000111164742418,False,True,1,False
4993,0,99.85999999999727,0.02,1,2,0.10334600094350874,-0.9185155941815548,0.7712617853484746,0.01,0.005,1.0354700121544806,1.0000126400074982,False,True,1,False
4994,0,99.87999999999727,0.02,1,2,0.09622696808782842,-0.9205019142663557,0.8035080731060379,0.01,0.005,1.0400135451539279,1.0000145794526314,False,True,1,False
4995,0,99.89999999999726,0.02,1,2,0.08884135176521193,-0.9174592958694395,0.8403640034367014,0.01,0.005,1.0480449464036983,1.0000171042757962,False,True,1,False
4996,0,99.91999999999726,0.02,1,2,0.08119315916604898,-0.9079182755314635,0.8830262816746377,0.01,0.005,1.0608775139528892,1.0000204784164766,False,True,1,False
4997,0,99.93999999999726,0.02,1,2,0.07329820362052607,-0.8896527215373148,0.9331130724121394,0.01,0.005,1.0780969695714562,1.0000251274793615,False,True,1,False
4998,0,99.95999999999725,0.02,1,2,0.0651977961694658,-0.8588286781921285,0.9927948584890461,0.01,0.005,1.0987272362179603,1.0000317592498262,False,True,1,False
4999,0,99.97999999999725,0.02,1,2,0.056990506161347244,-0.8085144444311108,1.0647963403668124,0.01,0.005,1.1212825679702847,1.00004156537937,False,True,1,False
