step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
369,0,36.900000000000254,0.1,1,2,0.1405226492022885,-0.5655959731462298,0.78824534213392,0.01,0.005,1.0990261337027059,1.000006836622593,False,False,1,False
370,0,37.000000000000256,0.1,1,2,0.12120271538669797,-0.618796602095382,0.7984358250586654,0.01,0.005,1.1400496934421624,1.000009189877751,False,True,1,False
371,0,37.10000000000026,0.1,1,2,0.09766627418719097,-0.7131924386874336,0.854029079114052,0.01,0.005,1.2280570840871712,1.000014152903716,False,True,1,False
372,0,37.20000000000026,0.1,1,2,0.06831765108262268,-0.7921142413005267,1.0133249243825238,0.01,0.005,1.3485517198526396,1.000028924776397,False,True,1,False
373,2,37.35000000000026,0.05,1,2,0.05434629280949277,0.3704507464273959,1.135676604997975,0.01,0.005,1.0,1.0000457085272343,False,False,1,True
374,0,37.40000000000026,0.1,1,2,0.06495854415028916,0.5052840750262398,1.0340335830716179,0.01,0.005,1.0,1.0000319936300295,False,False,1,True
375,0,37.50000000000026,0.1,1,2,0.08674538838849816,0.5608179222132957,0.9034319187963372,0.01,0.005,1.0,1.0000179408194398,False,False,1,True
376,0,37.600000000000264,0.1,1,2,0.106971230880245,0.5297187630016469,0.8425560848382165,0.01,0.005,1.0,1.0000117977893135,False,False,1,True
377,0,37.700000000000266,0.1,1,2,0.12497516617982733,0.5163107823552341,0.8089881979852842,0.01,0.005,1.0,1.000008643446502,False,False,1,True
378,0,37.80000000000027,0.1,1,2,0.1420041520294178,0.5290708445634685,0.7672701248289548,0.01,0.005,1.0,1.000006694716141,False,False,1,True
391,0,39.100000000000286,0.1,1,2,0.1438643854160613,-0.9929631746283736,0.04443395792578368,0.01,0.005,1.212021345018765,1.0000065227037056,False,True,1,False
392,0,39.20000000000029,0.1,1,2,0.10693855763376894,-1.2049149355338156,0.0807429634858951,0.01,0.005,1.583129706280163,1.0000118049996547,False,True,1,False
393,0,39.30000000000029,0.1,1,2,0.05127289319130856,-1.8605523313754033,0.13978387681213272,0.01,0.005,0.24999999904847248,1.0000513525290626,False,True,1,False
394,0,39.40000000000029,0.1,1,2,0.057087644628995245,1.9903352361244253,0.14334577513463398,0.01,0.005,0.4529421608408194,1.0000414240461621,False,False,1,False
395,0,39.50000000000029,0.1,1,2,0.1487875675899416,2.84113640479351,0.12160143102014,0.01,0.005,0.5719067168212121,1.0000060981895877,False,False,1,False
