step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
369,0,36.900000000000254,0.1,1,2,0.14058743155304684,-0.5651601433568554,0.7882293517885421,0.01,0.005,1.1101460338304776,1.000006830323439,False,False,1
370,0,37.000000000000256,0.1,1,2,0.12124537581376525,-0.6211031768319872,0.7984273942756794,0.01,0.005,1.149392343406404,1.0000091834119256,False,True,1
371,0,37.10000000000026,0.1,1,2,0.09758969324133444,-0.7179974230853531,0.8545133021986734,0.01,0.005,1.2334708154803244,1.0000141751247225,False,True,1
372,0,37.20000000000026,0.1,1,2,0.06804175395400468,-0.7973822687566877,1.015590736592599,0.01,0.005,1.1453480014440145,1.0000291598226856,False,True,1
373,2,37.35000000000026,0.05,1,2,0.05422908874349707,0.33183319577857007,1.137806959006044,0.01,0.005,0.8747668899656503,1.0000459063198075,False,False,1
374,0,37.40000000000026,0.1,1,2,0.0646954160367668,0.5234232810912146,1.0365673924055114,0.01,0.005,0.7777914138641061,1.0000322544085822,False,False,1
375,0,37.50000000000026,0.1,1,2,0.09059214915383888,0.7173820775270026,0.8832980938267835,0.01,0.005,0.8183806401532333,1.0000164495428783,False,False,1
376,0,37.600000000000264,0.1,1,2,0.1178562443420975,0.7737067671476974,0.8066371729536445,0.01,0.005,0.8423560438661302,1.0000097191722008,False,False,1
377,0,37.700000000000266,0.1,1,2,0.1443066737120301,0.8345828493353332,0.7739815196494283,0.01,0.005,0.8407559098529072,1.0000064827818147,False,False,1
698,0,69.80000000000031,0.1,1,2,0.11670573943936106,-1.2915924316500276,0.6727092803390464,0.01,0.005,1.4173747011425706,1.0000099117435461,False,True,1
699,0,69.9000000000003,0.1,1,2,0.0666053967026004,-1.400632065887944,0.8892137004033231,0.01,0.005,0.7232097634278171,1.0000304310636579,False,True,1
700,2,70.0500000000003,0.05,1,2,0.05658688405155192,0.5536972141525865,0.9606190252124753,0.01,0.005,0.8522087705809762,1.0000421604521341,False,False,1
701,0,70.10000000000029,0.1,1,2,0.07031097670020973,0.6074375924595234,0.856327076257058,0.01,0.005,0.792379653813325,1.0000273079741728,False,False,1
702,0,70.20000000000029,0.1,1,2,0.09467798747819808,0.5955465369835153,0.7349384915799781,0.01,0.005,0.8531589113918527,1.000015060410968,False,False,1
703,0,70.30000000000028,0.1,1,2,0.11467323510956459,0.49439195117537466,0.6772725081500921,0.01,0.005,0.8849160265559249,1.0000102662156325,False,False,1
704,0,70.40000000000028,0.1,1,2,0.12950817659576366,0.37141878228794795,0.6587481349618429,0.01,0.005,0.9061449021667768,1.000008048963788,False,False,1
705,0,70.50000000000027,0.1,1,2,0.13962725653029198,0.2466285543578262,0.6658840147867842,0.01,0.005,0.926375700097195,1.0000069245867433,False,False,1
706,0,70.60000000000026,0.1,1,2,0.14558275736622683,0.12819393968318887,0.6915263924399506,0.01,0.005,0.9472419223668511,1.000006369632088,False,False,1
707,0,70.70000000000026,0.1,1,2,0.14789932536753259,0.021551113952674943,0.731524952472371,0.01,0.005,0.9671452620849601,1.000006171657679,False,False,1
708,0,70.80000000000025,0.1,1,2,0.14711409252601332,-0.06782309757939062,0.7830941852551291,0.01,0.005,0.9850730402615472,1.0000062377169763,False,False,1
709,0,70.90000000000025,0.1,1,2,0.1438505085065245,-0.1337585027029032,0.8437497969384277,0.01,0.005,1.0011602237909851,1.0000065239622264,False,False,1
710,0,71.00000000000024,0.1,1,2,0.13889706246183173,-0.1694958396073924,0.9102808429172187,0.01,0.005,1.0147564550744608,1.0000069975845263,False,False,1
711,0,71.10000000000024,0.1,1,2,0.1332796796358746,-0.1683007424609789,0.9775308068616334,0.01,0.005,1.022711626415757,1.0000075998748088,False,False,1
712,0,71.20000000000023,0.1,1,2,0.12829121897975154,-0.12531870455133462,1.0372347466433784,0.01,0.005,1.0205513770903063,1.0000082023915862,False,False,1
713,0,71.30000000000022,0.1,1,2,0.12538326566932972,-0.0417310711936793,1.078160092063166,0.01,0.005,1.0057186677006087,1.0000085872723292,False,False,1
714,0,71.40000000000022,0.1,1,2,0.1258205494593538,0.07060157599026697,1.0894572164180651,0.01,0.005,0.9815204047059405,1.0000085276865927,False,False,1
715,0,71.50000000000021,0.1,1,2,0.1301987948200523,0.19009309575231573,1.0664682967471693,0.01,0.005,0.9555015392375782,1.0000079638013153,False,False,1
716,0,71.60000000000021,0.1,1,2,0.13821355069761734,0.2951452977561377,1.0133289984157552,0.01,0.005,0.9322527776956883,1.0000070669664867,False,False,1
717,0,71.7000000000002,0.1,1,2,0.14892570413244477,0.3739716073938533,0.9390801940330968,0.01,0.005,0.9120906476376487,1.0000060868820302,False,False,1
983,0,98.29999999999869,0.1,1,2,0.14110744071083478,-0.5966117500221094,0.4661457902203477,0.01,0.005,1.1387661840285608,1.0000067800739256,False,False,1
984,0,98.39999999999868,0.1,1,2,0.11938605471653127,-0.7220378456020502,0.5562470379462429,0.01,0.005,1.1921066794604052,1.0000094716851462,False,True,1
985,0,98.49999999999868,0.1,1,2,0.09068753450422887,-0.8788366296386908,0.6722770760648441,0.01,0.005,1.397158170984261,1.0000164149576498,False,True,1
986,0,98.59999999999867,0.1,1,2,0.05116086365027604,-1.1914151905864125,0.9077750153357406,0.01,0.005,0.4716425707703142,1.000051577675715,False,True,1
987,0,98.69999999999867,0.1,1,2,0.05569273658375673,1.3180084179458378,0.8755712649997859,0.01,0.005,0.564313329148248,1.0000435251024522,False,False,1
988,0,98.79999999999866,0.1,1,2,0.11948412791873625,1.8453821636638605,0.6300064893803541,0.01,0.005,0.6850009260825471,1.0000094561426849,False,False,1
