anchor_time,r_pair,v_rad_norm,v_tan_norm,min_r_ias,min_r_nonn,pos_residual_rms,vel_residual_rms,pos_pert_norm,vel_pert_norm,radial_pert,tangential_pert
37.08,0.10878458941285135,-0.5246022462903827,0.9753091631902335,0.06758640806454898,0.07359626017604662,0.006859841688121988,0.032890645957912246,0.004146096016975397,0.02879224376188952,0.00048485508177482993,-0.003190726506943238
37.02,0.10400918700479898,-0.6747686254579174,0.9576379520317154,0.05727851752449251,0.06367264246249629,0.011164782914388447,0.043326769407035025,0.008350456976350529,0.019273691564396865,0.005594986112056107,-0.010651914750487679
36.82,0.1451931669706777,-0.5784486490692697,0.9648443277851112,0.0733465805378394,0.07919073940352668,0.002899168107746972,0.02364464201209354,0.008964209473271357,0.02623146907698268,-0.0018461881051627907,0.000715426554505568
37.04,0.10329789968536361,-0.7537389335457058,0.9980177528325225,0.05767466246147968,0.06340633276698895,0.010746608617889704,0.03770305297314649,0.006628819677439595,0.031293659898443696,0.00202976045465839,-0.016646654425188073
36.84,0.14239338904624,-0.5590502082830244,0.8474894131065341,0.05254925031998888,0.06264217631916863,0.005334028174852521,0.07030222183761867,0.0029604486292820415,0.034924925850390816,0.001163067726334199,-0.01008238649619456
36.96,0.12668023069052417,-0.5042619814746324,1.0195080738869917,0.08059128250774236,0.08522160742879759,0.0032228317087723882,0.01986885110894984,0.0015811432276587687,0.029927179215153837,0.004575572358072093,-0.06259194837638508
36.92,0.12051541623917124,-0.5323995925476742,1.0315536758072947,0.07836595340670675,0.0817705199822832,0.0038712624518316757,0.02098724056160629,0.006164095330989758,0.04218069880794136,0.0016319684221976578,0.006721026677137514
36.98,0.13150832593091089,-0.6808725502253843,0.9317450507938003,0.0628222035124021,0.06949862205660047,0.005737811846799682,0.03904330851297203,0.008051376280150712,0.023610612541998834,-0.0048686693363260624,-0.004369138079303464
36.98,0.1179631303366824,-0.5999028069270517,0.8959332871868484,0.05608783551169955,0.06247747297776082,0.009040948934463564,0.05250728810399101,0.005491259431978557,0.033140316288946474,-0.006288284873133274,0.000986013290315711
36.9,0.1321416171857786,-0.5891775070196748,0.8593963828506187,0.05293534551395816,0.06059605867130741,0.007846201085258577,0.06811803663465658,0.0071468838478351854,0.03489972791570505,0.0028821285988165977,-0.021423763835100168
36.88,0.14018184971020806,-0.5421362372698948,0.8586151394291334,0.055216736693045936,0.06342577664012336,0.005040498191877366,0.06102393318158618,0.006538448142879317,0.018950544330674737,0.005445338559344811,-0.01996411608456005
36.88,0.1471280860509553,-0.6437121683828377,0.8885623825775075,0.05945304896862436,0.06662894561808887,0.004242639948995091,0.047544423821956956,0.005690068837664093,0.024439995883291488,-0.005384948688101468,-0.007711402974612139
36.92,0.12967879445356537,-0.529028673975788,1.0407412114781784,0.08430109114097702,0.08819325111795687,0.0027848003630088986,0.016565803770082023,0.005335159030801076,0.01838685380426053,0.0009299113698119758,-0.054322409460311104
36.96,0.1235326613278221,-0.6679534724596621,0.9164884165465852,0.05881684670594194,0.06461584116824148,0.0075758246550085406,0.0447684877432739,0.005773980811425039,0.024860128203311033,-0.0052143993699407245,-0.000871611147012075
36.92,0.13520084698970086,-0.5966556245652206,0.9275591116894653,0.06730444324827763,0.0725219991214756,0.00419686567578342,0.03279686905879802,0.008396362993678548,0.021790450037592658,0.004700137181108174,-0.013249839451584764
37.06,0.11576072124410228,-0.8088985731337007,0.9818933928853393,0.06048365097664067,0.06748051385995281,0.008725307673078976,0.03586105530363895,0.007108682825960393,0.022679379916856902,0.007953719180056261,-0.007902137873003014
36.96,0.12372892593127428,-0.7395004084944844,0.8876134923611585,0.053416502769815306,0.06015028547854245,0.009813603757942784,0.05086364157536077,0.004784174691827351,0.040530291073898404,0.002024159396669027,-0.018964754102429673
37.1,0.10331156608109031,-0.4646851110612153,1.0882319322532334,0.07879592476855894,0.08175745732658511,0.005039392559523837,0.020567822042083888,0.0065514134958616875,0.043981943053861716,0.007684486201839817,0.01675176572713586
36.92,0.12348959089011671,-0.591915055015239,0.9038277772328697,0.05887618962320618,0.06597685456010982,0.007381726511783786,0.04962707351948421,0.007067195965245019,0.03190488156516259,-0.00931963845152322,-0.024721977983311737
37.08,0.10661880436523945,-0.755821701231183,0.9762627818008046,0.05703020891096636,0.0632387520539269,0.010857685999940084,0.04131390851683046,0.009113816858144923,0.03377319844656551,0.0005568121805025202,-0.0128355126687136
37.08,0.09860067581927788,-0.6799726732030945,0.9973285270286072,0.05771140475106447,0.06357342215074858,0.011599606925285957,0.03989343676205918,0.004207409624207887,0.023848143312859702,-0.007551062735882427,-0.028886026537101178
