time,rmin_ias15,rmin_noNN,rmin_v4,pair_ias15,pair_noNN,pair_v4,err_noNN,err_v4
2.526505301060212005e+01,8.026654724445302369e-01,8.066362473820221091e-01,8.066362473820221091e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.518757111444803479e-02,1.518757111444803479e-02
2.528505701140228012e+01,8.099284873587390132e-01,8.208884212395167745e-01,8.208884212395167745e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.533057622847731373e-02,1.533057622847731373e-02
2.530506101220244020e+01,8.170594916488093107e-01,8.208884212395167745e-01,8.208884212395167745e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.563101728589218198e-02,1.563101728589218198e-02
2.532506501300260027e+01,8.240565565437508733e-01,8.346056931037378890e-01,8.346056931037378890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.537285091033574816e-02,1.537285091033574816e-02
2.534506901380276034e+01,8.309179423319837943e-01,8.346056931037378890e-01,8.346056931037378890e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.605621151114386760e-02,1.605621151114386760e-02
2.536507301460292041e+01,8.376420817826023546e-01,8.477752046889015514e-01,8.477752046889015514e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.543347978917251374e-02,1.543347978917251374e-02
2.538507701540308048e+01,8.442275649721168174e-01,8.477752046889015514e-01,8.477752046889015514e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.646323241029696779e-02,1.646323241029696779e-02
2.540508101620324055e+01,8.506731253978452312e-01,8.603865356263872277e-01,8.603865356263872277e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.550920397022389173e-02,1.550920397022389173e-02
2.542508501700340062e+01,8.569776272684528351e-01,8.603865356263872277e-01,8.603865356263872277e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.685219079040631979e-02,1.685219079040631979e-02
2.544508901780356069e+01,8.631400538709365078e-01,8.724312928187796246e-01,8.724312928187796246e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.559702076050931488e-02,1.559702076050931488e-02
2.546509301860372076e+01,8.691594969216361877e-01,8.724312928187796246e-01,8.724312928187796246e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.722322023055683146e-02,1.722322023055683146e-02
2.548509701940388084e+01,8.750351468165752378e-01,8.839027660385126994e-01,8.839027660385126994e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.569418843584880277e-02,1.569418843584880277e-02
2.550510102020404091e+01,8.807662837036137615e-01,8.839027660385126994e-01,8.839027660385126994e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.757646972364217478e-02,1.757646972364217478e-02
2.552510502100420098e+01,8.863522693055447821e-01,8.947956389370631536e-01,8.947956389370631536e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.579822237128100312e-02,1.579822237128100312e-02
2.554510902180436105e+01,8.917925394293971797e-01,8.947956389370631536e-01,8.947956389370631536e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.791209793468584444e-02,1.791209793468584444e-02
2.556511302260452112e+01,8.970865971028507690e-01,9.051057463759606403e-01,9.051057463759606403e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.590688503459240441e-02,1.590688503459240441e-02
2.558511702340468119e+01,9.022340062838506425e-01,9.051057463759606403e-01,9.051057463759606403e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.823026872990407207e-02,1.823026872990407207e-02
2.560512102420484126e+01,9.072343860942606586e-01,9.148298704850845731e-01,9.148298704850845731e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.601817192168440013e-02,1.601817192168440013e-02
