scope,t_start_local,t_exit_local,pos_noNN_exit_error,pos_encounterNN_exit_error,pos_gain_pct,vel_noNN_exit_error,vel_encounterNN_exit_error,vel_gain_pct,r_pair_entry,v_rad_norm_entry,v_tan_norm_entry,pred_pos_norm,pred_vel_norm,relE_corr,accepted_by_safety,ias15_exit_time_sec,nonn_exit_time_sec
isolated_exact_exit_state,0.0,0.5,0.0008923556431028486,0.00016493836686292838,81.51652111601894,0.004264151620284401,0.0014089950424734114,66.95720115178649,0.14102633259220604,-0.9989556531079286,1.1863876892326801,0.0008413030003691897,0.004048848738076039,0.0028395917168083976,1,0.00015749999874969944,0.0007989000005181879
