local_t_yr,phase,pos_noNN_err,pos_encounterNN_err,pos_gain_instant_pct,vel_noNN_err,vel_encounterNN_err,vel_gain_instant_pct
0.0,pre_correction_window,4.938320837001675e-16,4.938320837001675e-16,0.0,1.2388403547001439e-17,1.2388403547001439e-17,0.0
0.003,pre_correction_window,0.045451037663927975,0.045451037663927975,0.0,0.04277809252858567,0.04277809252858567,0.0
0.006,pre_correction_window,0.043059974261239545,0.043059974261239545,0.0,0.040563366914916965,0.040563366914916965,0.0
0.009000000000000001,pre_correction_window,0.04066886784341557,0.04066886784341557,0.0,0.0383466091331656,0.0383466091331656,0.0
0.012,pre_correction_window,0.03827770410001437,0.03827770410001437,0.0,0.03612759978605105,0.03612759978605105,0.0
0.015,pre_correction_window,0.03588646843829476,0.03588646843829476,0.0,0.03390611304698795,0.03390611304698795,0.0
0.018000000000000002,pre_correction_window,0.03349514598679959,0.03349514598679959,0.0,0.03168191664400016,0.03168191664400016,0.0
0.021,pre_correction_window,0.031103721602202136,0.031103721602202136,0.0,0.029454771901835472,0.029454771901835472,0.0
0.024,pre_correction_window,0.02871217988121651,0.02871217988121651,0.0,0.027224433874133508,0.027224433874133508,0.0
0.027,pre_correction_window,0.02632050518066422,0.02632050518066422,0.0,0.024990651620010473,0.024990651620010473,0.0
0.03,pre_correction_window,0.023928681651244194,0.023928681651244194,0.0,0.022753168722032924,0.022753168722032924,0.0
0.033,pre_correction_window,0.021536693295462633,0.021536693295462633,0.0,0.020511724227468196,0.020511724227468196,0.0
0.036000000000000004,pre_correction_window,0.019144524070605465,0.019144524070605465,0.0,0.018266054374468876,0.018266054374468876,0.0
0.039,pre_correction_window,0.016752158081473942,0.016752158081473942,0.0,0.01601589587400399,0.01601589587400399,0.0
0.042,pre_correction_window,0.014359579967188727,0.014359579967188727,0.0,0.013760992535978471,0.013760992535978471,0.0
0.045,pre_correction_window,0.011966775753222117,0.011966775753222117,0.0,0.011501109858628901,0.011501109858628901,0.0
0.048,pre_correction_window,0.009573734982126565,0.009573734982126565,0.0,0.00923607131805649,0.00923607131805649,0.0
