step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
3388,0,33.88000000000183,0.01,1,2,0.08946547737788627,1.2419826007832824,0.47366572670848534,0.01,0.005,1.0,1.0000168664631603,False,False,1,True
3389,0,33.89000000000183,0.01,1,2,0.09447411141323657,1.2398032922211504,0.45968066626745097,0.01,0.005,1.0,1.000015125482299,False,False,1,True
3390,0,33.900000000001825,0.01,1,2,0.09934385422372907,1.2369082413341255,0.4469642041084097,0.01,0.005,1.0,1.000013678949561,False,False,1,True
3391,0,33.91000000000182,0.01,1,2,0.1040851833632712,1.2333992063006873,0.4353048265081948,0.01,0.005,1.0,1.00001246111337,False,False,1,True
3392,0,33.92000000000182,0.01,1,2,0.10870709058292635,1.2293541809920365,0.4245349358134795,0.01,0.005,1.0,1.0000114240172535,False,False,1,True
3393,0,33.93000000000182,0.01,1,2,0.11321735645208515,1.2248341438965666,0.4145195028518734,0.01,0.005,1.0,1.0000105319432535,False,False,1,True
3394,0,33.94000000000182,0.01,1,2,0.1176227638964737,1.2198876435881711,0.40514811318051625,0.01,0.005,1.0,1.0000097577955496,False,False,1,True
3395,0,33.950000000001815,0.01,1,2,0.12192926625089957,1.2145539893845452,0.39632927076819496,0.01,0.005,1.0,1.000009080682794,False,False,1,True
3396,0,33.96000000000181,0.01,1,2,0.12614212101719993,1.2088655186290078,0.3879862398378516,0.01,0.005,1.0,1.0000084842630335,False,False,1,True
3397,0,33.97000000000181,0.01,1,2,0.13026599745089046,1.2028492381780975,0.3800539574632496,0.01,0.005,1.0,1.0000079555865682,False,False,1,True
3398,0,33.98000000000181,0.01,1,2,0.13430506394531513,1.1965280327986199,0.37247670596473986,0.01,0.005,1.0,1.000007484271512,False,False,1,True
3399,0,33.99000000000181,0.01,1,2,0.13826305965138744,1.1899215681468773,0.36520633382586676,0.01,0.005,1.0,1.000007061906337,False,False,1,True
3400,0,34.000000000001805,0.01,1,2,0.14214335367087624,1.1830469746752812,0.35820087882253693,0.01,0.005,1.0,1.0000066816102142,False,False,1,True
3401,0,34.0100000000018,0.01,1,2,0.14594899436127434,1.1759193719587464,0.35142349028621755,0.01,0.005,1.0,1.0000063377048998,False,False,1,True
3402,0,34.0200000000018,0.01,1,2,0.1496827507020577,1.168552275131272,0.34484157673072974,0.01,0.005,1.0,1.00000602546674,False,False,1,True
7241,0,72.41000000000014,0.01,1,2,0.14945423949803152,-0.53334414328945,1.5438130793608542,0.01,0.005,1.0000435992560446,1.0000060439063734,False,False,1,False
7242,0,72.42000000000014,0.01,1,2,0.14780561547995175,-0.5046242256472458,1.5498318586481445,0.01,0.005,1.0000724971950383,1.0000061794859245,False,False,1,False
7243,0,72.43000000000015,0.01,1,2,0.14624064901553335,-0.47533011111505913,1.5558631082049923,0.01,0.005,1.0001071865762419,1.0000063124509109,False,False,1,False
7244,0,72.44000000000015,0.01,1,2,0.14476250893339754,-0.44544943328609654,1.5618770949775531,0.01,0.005,1.0001441238936488,1.0000064420194534,False,False,1,False
7245,0,72.45000000000016,0.01,1,2,0.1433744014954205,-0.41497267816566147,1.5678427650832616,0.01,0.005,1.0001797104464991,1.0000065673627891,False,False,1,False
7246,0,72.46000000000016,0.01,1,2,0.1420795508273742,-0.38389350028413677,1.5737279435559288,0.01,0.005,1.0002102740498837,1.0000066876125124,False,False,1,False
7247,0,72.47000000000017,0.01,1,2,0.14088117710153553,-0.35220901713498726,1.5794995813475734,0.01,0.005,1.0002322883517176,1.0000068018698487,False,False,1,False
7248,0,72.48000000000017,0.01,1,2,0.1397824726260298,-0.3199200763015678,1.5851240497405332,0.01,0.005,1.000242427851091,1.0000069092169797,False,False,1,False
7249,0,72.49000000000018,0.01,1,2,0.138786576079803,-0.2870314799810111,1.5905674805164316,0.01,0.005,1.00023738549504,1.0000070087303652,False,False,1,False
7250,0,72.50000000000018,0.01,1,2,0.1378965452392191,-0.25355214939586707,1.5957961480587577,0.01,0.005,1.0002144028433673,1.0000070994958674,False,False,1,False
7251,0,72.51000000000019,0.01,1,2,0.13711532861684225,-0.21949523440956356,1.6007768874096322,0.01,0.005,1.0001707589068827,1.0000071806253925,False,False,1,False
7252,0,72.5200000000002,0.01,1,2,0.1364457365331885,-0.18487813339852566,1.6054775399259396,0.01,0.005,1.0001043551262474,1.0000072512746263,False,False,1,False
7253,0,72.5300000000002,0.01,1,2,0.13589041221770803,-0.14972244088138284,1.6098674159841635,0.01,0.005,1.0000134599021562,1.0000073106613316,False,False,1,False
7254,0,72.5400000000002,0.01,1,2,0.13545180358581155,-0.11405379681137719,1.6139177623113583,0.01,0.005,0.9998968366777092,1.000007358083582,False,False,1,False
7255,0,72.55000000000021,0.01,1,2,0.1351321363955531,-0.0779016438234657,1.617602219930043,0.01,0.005,0.9997534335505646,1.0000073929372142,False,False,1,False
7256,0,72.56000000000022,0.01,1,2,0.13493338950138145,-0.041298882494901434,1.6208972578204293,0.01,0.005,0.9995828946832765,1.000007414731778,False,False,1,False
7257,0,72.57000000000022,0.01,1,2,0.13485727288676183,-0.004281449626885713,1.6237825673834978,0.01,0.005,0.9993849940208386,1.000007423104248,False,False,1,False
7258,0,72.58000000000023,0.01,1,2,0.1349052091148897,0.03311219808487369,1.626241403453587,0.01,0.005,0.9991597812834334,1.000007417829837,False,False,1,False
7259,0,72.59000000000023,0.01,1,2,0.13507831876656767,0.07084166471513195,1.6282608591008698,0.01,0.005,0.998907654738686,1.0000073988293525,False,False,1,False
7260,0,72.60000000000024,0.01,1,2,0.13537741029326877,0.10886524578285221,1.6298320640082091,0.01,0.005,0.9986290323827736,1.0000073661727178,False,False,1,False
7261,0,72.61000000000024,0.01,1,2,0.1358029745943334,0.14714060016799155,1.630950299145187,0.01,0.005,0.9983244612823522,1.0000073200784068,False,False,1,False
7262,0,72.62000000000025,0.01,1,2,0.13635518447064185,0.1856254321422918,1.631615023999944,0.01,0.005,0.9979942525972022,1.0000072609088277,False,False,1,False
7263,0,72.63000000000025,0.01,1,2,0.13703389894579382,0.22427817432910319,1.6318298163794345,0.01,0.005,0.9976389011231264,1.000007189161827,False,False,1,False
7264,0,72.64000000000026,0.01,1,2,0.1378386722725099,0.26305863225111825,1.6316022285841043,0.01,0.005,0.9972586475472722,1.000007105458718,False,False,1,False
7265,0,72.65000000000026,0.01,1,2,0.138768767295997,0.30192859298625635,1.6309435671608055,0.01,0.005,0.9968535516520481,1.0000070105294032,False,False,1,False
7266,0,72.66000000000027,0.01,1,2,0.13982317273032085,0.3408523696538241,1.629868606246828,0.01,0.005,0.9964236018697136,1.0000069051952536,False,False,1,False
7267,0,72.67000000000027,0.01,1,2,0.14100062377861594,0.37979726857323315,1.6283952468396072,0.01,0.005,0.995968569766471,1.0000067903505017,False,False,1,False
7268,0,72.68000000000028,0.01,1,2,0.14229962546411482,0.418733976549755,1.626544135660675,0.01,0.005,0.9954882106694425,1.0000066669429222,False,False,1,False
7269,0,72.69000000000028,0.01,1,2,0.14371847799500417,0.45763685550505623,1.6243382578605636,0.01,0.005,0.9949820272763357,1.0000065359545418,False,False,1,False
7270,0,72.70000000000029,0.01,1,2,0.14525530348072516,0.4964841537029752,1.6218025175625443,0.01,0.005,0.9944497066713238,1.000006398383038,False,False,1,False
7271,0,72.71000000000029,0.01,1,2,0.14690807332871597,0.5352581208337298,1.6189633193773854,0.01,0.005,0.993890702004697,1.0000062552244133,False,False,1,False
7272,0,72.7200000000003,0.01,1,2,0.14867463570234046,0.573945051802918,1.6158481625204262,0.01,0.005,0.9933048326239259,1.0000061074573734,False,False,1,False
