step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
671,0,33.55000000000023,0.05,1,2,0.13818141335757078,-1.201658533544155,0.8925979841877494,0.01,0.005,1.115069498559061,1.0000070702540516,False,True,1
672,0,33.60000000000023,0.05,1,2,0.11848010471117558,-1.1195120542901174,0.9481002564362123,0.01,0.005,1.1290769866195418,1.0000096170883523,False,True,1
673,0,33.650000000000226,0.05,1,2,0.09870807682541766,-1.0300890920734145,1.0235687924872843,0.01,0.005,1.147137385736984,1.000013855729319,False,True,1
674,0,33.70000000000022,0.05,1,2,0.07909690478418757,-0.9108147970161901,1.1297720011481827,0.01,0.005,1.1724006090040457,1.0000215782565522,False,True,1
675,0,33.75000000000022,0.05,1,2,0.06094954812359954,-0.7025414406527352,1.2769241907591893,0.01,0.005,1.145582467583147,1.0000363408782451,False,True,1
677,0,33.850000000000215,0.05,1,2,0.05229609710344293,0.4122299845277274,1.379635572693459,0.01,0.005,0.8246649256944617,1.000049362686173,False,False,1
678,0,33.90000000000021,0.05,1,2,0.06857644481081705,0.9151564456462713,1.2087705180046866,0.01,0.005,0.8188427889583604,1.0000287068746962,False,False,1
679,0,33.95000000000021,0.05,1,2,0.0913388446843226,1.2078496585207954,1.0472406470211837,0.01,0.005,0.8494798188863977,1.000016181691293,False,False,1
680,0,34.000000000000206,0.05,1,2,0.11603217602959612,1.4046837521930067,0.9235987292483583,0.01,0.005,0.8736049776324847,1.000010027152508,False,False,1
681,0,34.0500000000002,0.05,1,2,0.14124415554044012,1.560058769592709,0.8259503067414786,0.01,0.005,0.8711191947047147,1.0000067669549524,False,False,1
