step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
560,0,33.59999999999976,0.06,1,2,0.14102215022992368,-0.9989739353230811,1.1863498388221925,0.01,0.005,1.1162868233916026,1.0000067882776191,False,True,1
561,0,33.65999999999976,0.06,1,2,0.12239606446382637,-0.8564071269786295,1.2422254357434896,0.01,0.005,1.1287639824264089,1.0000090115503468,False,True,1
562,0,33.719999999999764,0.06,1,2,0.10572873660890442,-0.6927101915077808,1.3106434572756998,0.01,0.005,1.1278064432119395,1.0000120767077647,False,True,1
563,0,33.77999999999977,0.06,1,2,0.09219272489137303,-0.4825378956061387,1.3852107964051406,0.01,0.005,1.0887966358455208,1.000015883332059,False,False,1
564,0,33.83999999999977,0.06,1,2,0.08390500914542036,-0.19652502312026865,1.4439704494269767,0.01,0.005,1.010685983502953,1.0000191760599324,False,False,1
565,0,33.89999999999977,0.06,1,2,0.0833831702820107,0.15662364676265841,1.451784013616946,0.01,0.005,0.9311816385956069,1.00001941683175,False,False,1
566,0,33.95999999999977,0.06,1,2,0.09150726114751022,0.5060073036919764,1.397995674504432,0.01,0.005,0.8871941734776784,1.0000161221820782,False,False,1
567,0,34.019999999999776,0.06,1,2,0.10658634928758315,0.7973521076237234,1.3121416832910622,0.01,0.005,0.8794476482498668,1.0000118831465719,False,False,1
568,0,34.07999999999978,0.06,1,2,0.12615207528892272,1.031324654174802,1.2243502405215225,0.01,0.005,0.8889453003577189,1.000008482924151,False,False,1
569,0,34.13999999999978,0.06,1,2,0.14845154363627153,1.2288562202920312,1.1467504702948994,0.01,0.005,0.8949099955491194,1.0000061258276842,False,False,1
