step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
1032,0,82.5599999999986,0.08,1,2,0.13896512963584115,-1.1148278244336685,0.8493189589951268,0.01,0.005,1.183442299593853,1.0000069907311564,False,True,1,False
1033,0,82.6399999999986,0.08,1,2,0.10947235002018989,-1.0405894692628366,0.9863028732575589,0.01,0.005,1.2307365156118624,1.0000112648574842,False,True,1,False
1034,0,82.71999999999859,0.08,1,2,0.07976143972232234,-0.8897412927549901,1.1689919026833726,0.01,0.005,1.0,1.000021220193285,False,True,1,True
1035,0,82.79999999999859,0.08,1,2,0.058223555199708316,-0.3186582929215135,1.3657477744484288,0.01,0.005,1.0,1.0000398234801486,False,False,1,True
1036,0,82.87999999999859,0.08,1,2,0.0635000007538728,0.5859862126369167,1.3036019003903867,0.01,0.005,0.7563495560070496,1.000033480252983,False,False,1,False
1037,0,82.95999999999859,0.08,1,2,0.09230540354751222,1.083331328792663,1.089941362064203,0.01,0.005,0.784265852754451,1.000015844577559,False,False,1,False
1038,0,83.03999999999859,0.08,1,2,0.1277895805955121,1.3468045040353047,0.9490965645591554,0.01,0.005,0.8197496322353002,1.0000082669150958,False,False,1,False
