step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
1675,0,33.49999999999964,0.02,1,2,0.14806556325906803,-1.319529198616062,0.3923385103628894,0.01,0.005,1.0710306458000458,1.0000061578072137,False,True,1
1676,0,33.51999999999964,0.02,1,2,0.1395952052944226,-1.3058862221726941,0.4092762403061161,0.01,0.005,1.0672415819118515,1.0000069277669001,False,True,1
1677,0,33.539999999999644,0.02,1,2,0.130947107949677,-1.2939484060806736,0.42727485416020866,0.01,0.005,1.064741142334803,1.0000078730410518,False,True,1
1678,0,33.55999999999965,0.02,1,2,0.12208299629317854,-1.2835521074149683,0.44666295977300396,0.01,0.005,1.0639940414167883,1.0000090578279002,False,True,1
1679,0,33.57999999999965,0.02,1,2,0.11295726523896933,-1.2745237283895172,0.46791621824829105,0.01,0.005,1.0657354002170107,1.000010580500102,False,True,1
1680,0,33.59999999999965,0.02,1,2,0.10351395112765047,-1.2666768108961666,0.4917375408366614,0.01,0.005,1.0710373252947372,1.000012599024155,False,True,1
1681,0,33.619999999999656,0.02,1,2,0.09368194660892518,-1.2598025185022657,0.5192014099246098,0.01,0.005,1.0814182506907577,1.0000153823634759,False,True,1
1682,0,33.63999999999966,0.02,1,2,0.08336711742890981,-1.2536417721473836,0.5520330751749408,0.01,0.005,1.0992107087348755,1.0000194243101561,False,True,1
1683,0,33.65999999999966,0.02,1,2,0.07243860161404242,-1.2478226416945242,0.5932019907581622,0.01,0.005,1.1286803046132752,1.0000257273772546,False,True,1
1684,0,33.679999999999666,0.02,1,2,0.06070331890480514,-1.2417478620899456,0.6483549340186779,0.01,0.005,1.1794256375479157,1.0000366362950073,False,True,1
1690,2,33.80999999999968,0.01,1,2,0.05050102768699157,1.2084387303016952,0.7069851728773057,0.01,0.005,0.888552189012825,1.0000529342992095,False,False,1
1691,0,33.81999999999969,0.02,1,2,0.05695599798530004,1.240228254331447,0.6645925656349699,0.01,0.005,0.8701681665474407,1.0000416157617689,False,False,1
1692,0,33.83999999999969,0.02,1,2,0.06921491166983858,1.287373925716534,0.6002556197133264,0.01,0.005,0.8912292449791757,1.000028179706805,False,False,1
1693,0,33.859999999999694,0.02,1,2,0.08083138961598195,1.3192120557458291,0.5523204601610416,0.01,0.005,0.9049657361921039,1.00002066213401,False,False,1
1694,0,33.8799999999997,0.02,1,2,0.0918979134384376,1.3421253368999835,0.5143771775291719,0.01,0.005,0.9137488261162003,1.0000159854042707,False,False,1
1695,0,33.8999999999997,0.02,1,2,0.10249348890110836,1.3592526416231638,0.48295384553885484,0.01,0.005,0.9188121744816687,1.0000128511545043,False,False,1
1696,0,33.9199999999997,0.02,1,2,0.11268123287049875,1.3723402738944674,0.4559903907752457,0.01,0.005,0.921351950576355,1.000010632401254,False,False,1
1697,0,33.939999999999706,0.02,1,2,0.12251116205143296,1.3824220495529338,0.43217358959814345,0.01,0.005,0.9223372209955123,1.0000089946258146,False,False,1
1698,0,33.95999999999971,0.02,1,2,0.13202312297728758,1.3901439584092712,0.41061689665251455,0.01,0.005,0.9223101060211762,1.0000077452301213,False,False,1
1699,0,33.97999999999971,0.02,1,2,0.14124920667925642,1.39594054405347,0.3906929588712423,0.01,0.005,0.9213191834554022,1.000006766470982,False,False,1
