step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
369,0,36.900000000000254,0.1,1,2,0.14049276509366904,-0.5657975011204799,0.788252692553291,0.01,0.005,1.1104127154879733,1.0000068395313308,False,False,1
370,0,37.000000000000256,0.1,1,2,0.12112162950563954,-0.6218001960003302,0.7986661298046595,0.01,0.005,1.149740035292752,1.0000092021863687,False,True,1
371,0,37.10000000000026,0.1,1,2,0.09742972075703413,-0.7186591143244456,0.8551339619920498,0.01,0.005,1.2343506236837727,1.0000142217120864,False,True,1
372,0,37.20000000000026,0.1,1,2,0.06785114261859704,-0.7975072690593764,1.0170123276028253,0.01,0.005,1.141470045412463,1.0000293238885194,False,True,1
373,2,37.35000000000026,0.05,1,2,0.054507811149227994,0.3381543693940969,1.134730715680431,0.01,0.005,0.8747167536026772,1.000045438038189,False,False,1
374,0,37.40000000000026,0.1,1,2,0.06504847701298565,0.5252469654066995,1.033540144082273,0.01,0.005,0.7792343098217506,1.000031905225037,False,False,1
375,0,37.50000000000026,0.1,1,2,0.09085359672956617,0.7132133780659413,0.8817245323361212,0.01,0.005,0.8197147679763541,1.0000163550057997,False,False,1
376,0,37.600000000000264,0.1,1,2,0.11789018740923991,0.7664024778713607,0.8062210253007949,0.01,0.005,0.8433828106100038,1.0000097135762882,False,False,1
377,0,37.700000000000266,0.1,1,2,0.14406209547807938,0.8245615280234311,0.7745989698870333,0.01,0.005,0.8419248293499568,1.0000065048125233,False,False,1
681,0,68.1000000000004,0.1,1,2,0.10527626605106291,-1.3663871535777896,0.15721735144365473,0.01,0.005,2.003095868895993,1.0000121807408713,False,True,1
