step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
369,0,36.900000000000254,0.1,1,2,0.1405226492022885,-0.5655959731462298,0.78824534213392,0.01,0.005,1.0755620651860078,1.000006836622593,False,False,1
370,0,37.000000000000256,0.1,1,2,0.12128993267540111,-0.6130223786976513,0.7981145270858041,0.01,0.005,1.0730149567761187,1.0000091766659498,False,True,1
371,0,37.10000000000026,0.1,1,2,0.09828305266429715,-0.6873860507647952,0.8510843241428702,0.01,0.005,1.1518454569179255,1.0000139758266675,False,True,1
372,0,37.20000000000026,0.1,1,2,0.07034435020605803,-0.7423589269523447,0.997992927147441,0.01,0.005,1.3596860793600771,1.00002728206873,False,True,1
373,2,37.35000000000026,0.05,1,2,0.05113658563578129,0.26307569364427813,1.172626038825068,0.01,0.005,0.975608446164744,1.0000516266626223,False,False,1
374,0,37.40000000000026,0.1,1,2,0.060288893456991975,0.4687200602837301,1.0754921852853603,0.01,0.005,0.8877256994278012,1.0000371417045564,False,False,1
375,0,37.50000000000026,0.1,1,2,0.08427164574373538,0.6693379594435136,0.9187707811759351,0.01,0.005,0.86401614898494,1.0000190095656485,False,False,1
376,0,37.600000000000264,0.1,1,2,0.11053366517493642,0.7342385826249767,0.831253736337699,0.01,0.005,0.8764604127094983,1.0000110495712407,False,False,1
377,0,37.700000000000266,0.1,1,2,0.13643457584364777,0.7996641256937403,0.7775564882870396,0.01,0.005,0.9049257689706703,1.0000072524610204,False,False,1
683,0,68.3000000000004,0.1,1,2,0.12617624740926556,-0.8999812345816319,1.3258841032192248,0.01,0.005,1.2504251699391231,1.0000084796742374,False,True,1
684,0,68.40000000000039,0.1,1,2,0.1001854330127373,-0.5729176246675856,1.4479071515260087,0.01,0.005,1.1749902992927241,1.0000134501021543,False,False,1
685,0,68.50000000000038,0.1,1,2,0.08859940769774458,-0.025153457350023514,1.5300575851380398,0.01,0.005,1.0380093307730724,1.000017197819091,False,False,1
686,0,68.60000000000038,0.1,1,2,0.0997985623498171,0.6061684598034854,1.460928823178337,0.01,0.005,0.9299915344679478,1.0000135545835662,False,False,1
687,0,68.70000000000037,0.1,1,2,0.12975190980824833,1.0811890262796902,1.3131197893631177,0.01,0.005,0.8894859351201072,1.0000080187529055,False,False,1
