old_event_index,new_event_index,pair,old_t_yr,new_t_yr,time_gap,old_r_au,new_r_au,old_v_rad_norm,new_v_rad_norm,old_v_tan_norm,new_v_tan_norm,old_c_pred,new_c_pred,delta_c_new_minus_old,old_phase,new_phase
0,0,1-2,82.5599999999986,82.5599999999986,0.0,0.13896512963584115,0.13896512963584115,-1.1148278244336685,-1.1148278244336685,0.8493189589951268,0.8493189589951268,1.1767882312830225,1.2074920261398305,0.030703794856808075,approach,approach
1,1,1-2,82.6399999999986,82.6399999999986,0.0,0.1094885273191932,0.10941388148707994,-1.039202329553352,-1.0456056118051695,0.9862335765063617,0.9865534633277282,1.2359729067619962,1.2350406097676985,-0.0009322969942977544,approach,approach
2,2,1-2,82.71999999999859,82.71999999999859,0.0,0.07979712357169523,0.0795459791384133,-0.8905126692682623,-0.8940957773692265,1.1687447660941712,1.170511490991932,1.2465060433243766,1.358678164716315,0.11217212139193844,approach,approach
3,3,1-2,82.79999999999859,82.79999999999859,0.0,0.05691049261164322,0.05607281839667218,-0.4224077511137763,-0.4646631946362722,1.381577396878067,1.391800869304552,1.0046370376246396,1.2922718128525237,0.28763477522788405,approach,approach
4,4,1-2,82.87999999999859,82.87999999999859,0.0,0.061756274873718923,0.059935227117255345,0.6626262823306294,0.6605913676252506,1.3234416183854758,1.344614747664463,0.7399991902250665,0.859375645905683,0.1193764556806165,recede/side,recede/side
5,5,1-2,82.95999999999859,82.95999999999859,0.0,0.09424170080173823,0.09220094234357436,1.2180278429655265,1.2046964897751729,1.0821980571565535,1.0957899323610938,0.7847196343889797,0.8111525306885926,0.026432896299612874,recede/side,recede/side
6,6,1-2,83.03999999999859,83.03999999999859,0.0,0.1335354468103651,0.13155993378956368,1.5167540342764312,1.5152087718907226,0.9335412014586735,0.9391021957698744,0.8300349223262002,0.8058684309876925,-0.02416649133850779,recede/side,recede/side
