scope,t_start_local,t_exit_local,pos_noNN_exit_error,pos_encounterNN_exit_error,pos_gain_pct,vel_noNN_exit_error,vel_encounterNN_exit_error,vel_gain_pct,r_pair_entry,v_rad_norm_entry,v_tan_norm_entry,pred_pos_norm,pred_vel_norm,relE_corr,accepted_by_safety,ias15_exit_time_sec,nonn_exit_time_sec
isolated_exact_exit_state,0.0,0.5,0.0008923556431028486,0.00034924750278579234,60.8622968336471,0.004264151620284401,0.0007099134213730935,83.35159054860847,0.14102633259220604,-0.9989556531079286,1.1863876892326801,0.001149652387144949,0.004562446590794291,0.0009895688882220754,1,0.00014039999996384722,0.0007132000000638072
