scope,t_start_local,t_exit_local,pos_noNN_exit_error,pos_encounterNN_exit_error,pos_gain_pct,vel_noNN_exit_error,vel_encounterNN_exit_error,vel_gain_pct,r_pair_entry,v_rad_norm_entry,v_tan_norm_entry,pred_pos_norm,pred_vel_norm,relE_corr,accepted_by_safety,ias15_exit_time_sec,nonn_exit_time_sec
isolated_exact_exit_state,0.0,0.5,0.008013203457979947,0.0020378479384921054,74.5688731207403,0.12009135015113295,0.044281836520639335,63.12653953435333,0.14049276509366904,-0.5657975011204799,0.788252692553291,0.0077701581380204875,0.09559772253438802,0.044066012876539086,1,0.0002193000000261236,0.0004790999992110301
