scope,t_start_local,t_end_local,n_samples,pos_noNN_timeavg,pos_encounterNN_timeavg,pos_gain_pct,vel_noNN_timeavg,vel_encounterNN_timeavg,vel_gain_pct,pos_noNN_final,pos_encounterNN_final,pos_final_gain_pct,vel_noNN_final,vel_encounterNN_final,vel_final_gain_pct
isolated_training_window_0_to_exit,0.0,0.5,126,0.04424295261042586,0.04423756548556519,0.012176232694281183,0.0821683077365946,0.08156429098247855,0.7350969866050198,0.008013203457979953,0.0020378479384921765,74.56887312073944,0.12009135015113279,0.04428183652063916,63.12653953435341
isolated_physical_forward_window,0.0,4.0,1001,0.22813012288812637,0.4079774916146844,-78.83543236188676,0.2393054252981737,0.3501383705098505,-46.314430637575136,0.4510886539437086,0.7413343434025145,-64.34338060185961,0.42645400819689294,0.5422087980323336,-27.143557713261515
isolated_post_correction_to_physical_end,0.5,4.0,876,0.24328615739648238,0.43579233750826923,-79.12746954939173,0.2539371936240683,0.37300946869652707,-46.89044301589581,0.4510886539437086,0.7413343434025145,-64.34338060185961,0.42645400819689294,0.5422087980323336,-27.143557713261515
isolated_post_correction_fixed_steps,0.5,2.5,501,0.10622001540583771,0.21674090953115724,-104.04902852164851,0.12886191066678063,0.26069280541932455,-102.30400439540328,0.18856197162965393,0.4042131051292051,-114.36618509860611,0.17560702003263964,0.35405244043893586,-101.6163365070081
