step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
671,0,33.55000000000023,0.05,1,2,0.13818847634725961,-1.20162125008334,0.8927136435776772,0.01,0.005,1.115050599201082,1.0000070695313303,False,True,1
672,0,33.60000000000023,0.05,1,2,0.11848852694846641,-1.1194561317491196,0.9482094838483517,0.01,0.005,1.1290531452763928,1.000009615721221,False,True,1
673,0,33.650000000000226,0.05,1,2,0.09871850727646703,-1.0300138149386997,1.0236655793533227,0.01,0.005,1.1471037743438832,1.0000138528015152,False,True,1
674,0,33.70000000000022,0.05,1,2,0.07911015372878775,-0.9107264618858977,1.1298409698384904,0.01,0.005,1.1723364840141346,1.0000215710295106,False,True,1
675,0,33.75000000000022,0.05,1,2,0.060965979584032944,-0.702485696329178,1.2769338729713553,0.01,0.005,1.1455412536710166,1.0000363212916872,False,True,1
677,0,33.850000000000215,0.05,1,2,0.052300658146973523,0.4117734015435093,1.3797667678707837,0.01,0.005,0.8247543873858947,1.000049354076821,False,False,1
678,0,33.90000000000021,0.05,1,2,0.06857085895132627,0.9147793745852797,1.2089926788066439,0.01,0.005,0.8188628846244381,1.0000287115518978,False,False,1
679,0,33.95000000000021,0.05,1,2,0.09132735156005818,1.2075646953507266,1.0474668562202958,0.01,0.005,0.8494739766528872,1.0000161857643421,False,False,1
680,0,34.000000000000206,0.05,1,2,0.1160173621860065,1.404455424947016,0.9238132627313952,0.01,0.005,0.873615746977539,1.000010029713339,False,False,1
681,0,34.0500000000002,0.05,1,2,0.14122726951610598,1.5598643921932174,0.8261561881299277,0.01,0.005,0.8711553775846579,1.0000067685732512,False,False,1
