step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
560,0,33.59999999999976,0.06,1,2,0.14101813800849067,-0.998976535070191,1.1863275931772488,0.01,0.005,1.116290427763191,1.0000067886639026,False,True,1
561,0,33.65999999999976,0.06,1,2,0.12239169236241115,-0.856412024333798,1.2422079296013786,0.01,0.005,1.1287690690484948,1.0000090121941836,False,True,1
562,0,33.719999999999764,0.06,1,2,0.10572395985454215,-0.6927135209296159,1.3106325471069749,0.01,0.005,1.127810649852362,1.0000120777990757,False,True,1
563,0,33.77999999999977,0.06,1,2,0.09218768134947632,-0.4825304631480252,1.3852075104207051,0.01,0.005,1.0887932279515131,1.0000158850700491,False,False,1
564,0,33.83999999999977,0.06,1,2,0.08390025109468481,-0.19649102388030526,1.4439704709633057,0.01,0.005,1.010671908710278,1.0000191782349803,False,False,1
565,0,33.89999999999977,0.06,1,2,0.08337966795218851,0.15669122999097085,1.4517753154598108,0.01,0.005,0.9311633494476895,1.0000194184629823,False,False,1
566,0,33.95999999999977,0.06,1,2,0.09150575344086904,0.5060927998647728,1.3979705840419812,0.01,0.005,0.8871811427993472,1.0000161227133622,False,False,1
567,0,34.019999999999776,0.06,1,2,0.10658687213338792,0.7974387531188963,1.312103935333581,0.01,0.005,0.8794417387757496,1.0000118830299896,False,False,1
568,0,34.07999999999978,0.06,1,2,0.12615429339650022,1.0314069576912368,1.2243058183981455,0.01,0.005,0.8889437272650447,1.0000084826258504,False,False,1
569,0,34.13999999999978,0.06,1,2,0.14845511633139402,1.2289346782829904,1.146702673693763,0.01,0.005,0.8949076693204675,1.000006125532841,False,False,1
