step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
560,0,33.59999999999976,0.06,1,2,0.14103899782293836,-0.9989137056184386,1.1864896547792196,0.01,0.005,1.1162691977285324,1.0000067866559483,False,True,1
561,0,33.65999999999976,0.06,1,2,0.12241550970291012,-0.8563310041936798,1.2423419162091194,0.01,0.005,1.1287367542871802,1.0000090086876687,False,True,1
562,0,33.719999999999764,0.06,1,2,0.10575126165121809,-0.6926344167142622,1.31072533913225,0.01,0.005,1.1277771963741505,1.0000120715636187,False,True,1
563,0,33.77999999999977,0.06,1,2,0.09221800896314966,-0.48250620050291293,1.3852484683418103,0.01,0.005,1.0887970447932986,1.0000158746235361,False,False,1
564,0,33.83999999999977,0.06,1,2,0.08393063406181038,-0.1966216101313749,1.4439792193383103,0.01,0.005,1.01074060770486,1.0000191643523724,False,False,1
565,0,33.89999999999977,0.06,1,2,0.08340418980911443,0.15634512351958055,1.4518235548794176,0.01,0.005,0.9312668261562469,1.0000194070460904,False,False,1
566,0,33.95999999999977,0.06,1,2,0.09151927252546241,0.5056130844609382,1.3981139633575872,0.01,0.005,0.8872624557032324,1.000016117950457,False,False,1
567,0,34.019999999999776,0.06,1,2,0.106588396924265,0.7969310442706075,1.3123283443404767,0.01,0.005,0.8794840501662498,1.0000118826900082,False,False,1
568,0,34.07999999999978,0.06,1,2,0.12614540290505447,1.0309131460925467,1.2245772041144456,0.01,0.005,0.8889575952491984,1.0000084838215735,False,False,1
569,0,34.13999999999978,0.06,1,2,0.14843770372985404,1.228458134874441,1.1470003672526252,0.01,0.005,0.8949240213404681,1.0000061269700478,False,False,1
