scope,t_start_local,t_exit_local,pos_noNN_exit_error,pos_encounterNN_exit_error,pos_gain_pct,vel_noNN_exit_error,vel_encounterNN_exit_error,vel_gain_pct,r_pair_entry,v_rad_norm_entry,v_tan_norm_entry,pred_pos_norm,pred_vel_norm,relE_corr,accepted_by_safety,ias15_exit_time_sec,nonn_exit_time_sec
isolated_exact_exit_state,0.0,0.5,0.0013757177227055764,0.002077773011397074,-51.03192879646776,0.005691019200184462,0.011239994208859218,-97.50406409619735,0.13831621945604156,-0.8616293589017667,1.2027379863017014,0.0026327707876548263,0.00863468386811028,0.020682622526485173,1,0.00029739999808953144,0.0006677999990643002
