step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
277,0,1.3849999999999925,0.005,1,2,0.13276155266623457,-0.5535088349494387,1.192080974138413,0.5,0.25,1.0452744405865506,1.0000076593105245,False,False,1,False
278,0,1.3899999999999924,0.005,1,2,0.12642711084787803,-0.501508861840619,1.2223518540633498,0.5,0.25,1.0443825829526365,1.0000084460559295,False,False,1,False
279,0,1.3949999999999922,0.005,1,2,0.12063299316034734,-0.44085023088413083,1.2519937813130808,0.5,0.25,1.041266119208824,1.000009276886273,False,False,1,False
280,0,1.3999999999999921,0.005,1,2,0.11552975094529892,-0.37078709261388665,1.2798214875727465,0.5,0.25,1.0355308229204827,1.0000101145560731,False,False,1,False
281,0,1.404999999999992,0.005,1,2,0.11128437302576806,-0.2910261405947483,1.3043128570601064,0.5,0.25,1.0271142572318823,1.0000109009962657,False,False,1,False
282,0,1.409999999999992,0.005,1,2,0.10806852206047232,-0.20204770530053098,1.3237147646984495,0.5,0.25,1.0164300646422808,1.0000115594236536,False,False,1,False
283,0,1.4149999999999918,0.005,1,2,0.10603922391620971,-0.10538994796560221,1.3362934640582806,0.5,0.25,1.004369184530257,1.0000120060889452,False,False,1,False
284,0,1.4199999999999917,0.005,1,2,0.10531452423290764,-0.0037242653440672582,1.3407063019382606,0.5,0.25,0.9921149607020532,1.0000121718925328,False,False,1,False
285,0,1.4249999999999916,0.005,1,2,0.10595091746765875,0.09942547781180726,1.3363720553049645,0.5,0.25,0.9808411641461092,1.0000120261106507,False,False,1,False
286,0,1.4299999999999915,0.005,1,2,0.10793128519959366,0.20029551237859589,1.323660481657309,0.5,0.25,0.9714378471285577,1.0000115888384915,False,False,1,False
287,0,1.4349999999999914,0.005,1,2,0.11116872624787337,0.29558663393254436,1.3037916520622315,0.5,0.25,0.9643724580459592,1.0000109236883146,False,False,1,False
288,0,1.4399999999999913,0.005,1,2,0.11552443431474889,0.3829618175463314,1.2785000655554366,0.5,0.25,0.959699599968944,1.0000101154870749,False,False,1,False
289,0,1.4449999999999912,0.005,1,2,0.12083200420738428,0.4611904972393527,1.2496359057945883,0.5,0.25,0.9571588191723859,1.000009246353214,False,False,1,False
290,0,1.449999999999991,0.005,1,2,0.12691996175545456,0.529999863067111,1.2188596393374875,0.5,0.25,0.9562976461763829,1.0000083805883713,False,False,1,False
291,0,1.454999999999991,0.005,1,2,0.1336277647484367,0.5897911317540283,1.1874885029492086,0.5,0.25,0.9565969114798196,1.0000075603327105,False,False,1,False
292,0,1.4599999999999909,0.005,1,2,0.1408144985455108,0.641353643359449,1.156470129041811,0.5,0.25,0.9575789059784253,1.0000068083130307,False,False,1,False
293,0,1.4649999999999908,0.005,1,2,0.14836181750589042,0.6856420956057055,1.1264287842927516,0.5,0.25,0.9588783911355707,1.0000061332394778,False,False,1,False
1055,0,5.27499999999991,0.005,0,2,0.1489505240671072,-1.3436473628458343,0.007286478853608781,1.0,0.25,1.0597332911813273,1.0000060848536572,False,True,1,False
1056,0,5.27999999999991,0.005,0,2,0.12874217879936978,-1.3611957784980253,0.007837118884968184,1.0,0.25,1.0800290499252578,1.0000081450292557,False,True,1,False
1057,0,5.2849999999999095,0.005,0,2,0.10651683095460969,-1.3844054044480547,0.008615726790602022,1.0,0.25,1.1395278368223827,1.0000118986627626,False,True,1,False
1058,0,5.289999999999909,0.005,0,2,0.0812350897171189,-1.4265541570193383,0.009865496527653372,1.0,0.25,1.3732933023427378,1.0000204572814564,False,True,1,False
1059,0,5.294999999999909,0.005,0,2,0.050004354352505345,-1.5925191473275693,0.012574235251248584,1.0,0.25,1.0,1.0000539910816553,False,True,1,True
1060,2,5.300384615384525,0.0003846153846153846,0,2,0.08223793937978567,57.47347214967394,0.00980499472439835,1.0,0.25,1.0,1.0000199613897236,False,False,1,True
