step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,deployment_domain_skip,domain_guard_enabled,vr_limit,vt_limit,strong_approach,n_zone3_pairs_this_step
1032,0,82.5599999999986,0.08,1,2,0.13896512963584115,-1.1148278244336685,0.8493189589951268,0.01,0.005,1.1767882312830225,1.0000069907311564,False,False,True,2.0,2.0,True,1
1033,0,82.6399999999986,0.08,1,2,0.1094885273191932,-1.039202329553352,0.9862335765063617,0.01,0.005,1.2359729067619962,1.0000112615288823,False,False,True,2.0,2.0,True,1
1034,0,82.71999999999859,0.08,1,2,0.07979712357169523,-0.8905126692682623,1.1687447660941712,0.01,0.005,1.2465060433243766,1.0000212012188778,False,False,True,2.0,2.0,True,1
1035,0,82.79999999999859,0.08,1,2,0.05691049261164322,-0.4224077511137763,1.381577396878067,0.01,0.005,1.0046370376246396,1.0000416823403904,False,False,True,2.0,2.0,False,1
1036,0,82.87999999999859,0.08,1,2,0.061756274873718923,0.6626262823306294,1.3234416183854758,0.01,0.005,0.7399991902250665,1.0000353976269107,False,False,True,2.0,2.0,False,1
1037,0,82.95999999999859,0.08,1,2,0.09424170080173823,1.2180278429655265,1.0821980571565535,0.01,0.005,0.7847196343889797,1.000015200176752,False,False,True,2.0,2.0,False,1
1038,0,83.03999999999859,0.08,1,2,0.1335354468103651,1.5167540342764312,0.9335412014586735,0.01,0.005,0.8300349223262002,1.0000075707898066,False,False,True,2.0,2.0,False,1
