step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step
671,0,33.55000000000023,0.05,1,2,0.13818182430727408,-1.2016506739365012,0.8926152283264721,0.01,0.005,1.1150672424989605,1.0000070702119979,False,True,1
672,0,33.60000000000023,0.05,1,2,0.11848070714940062,-1.1195016627302834,0.9481170453928996,0.01,0.005,1.1290742134258305,1.000009616990552,False,True,1
673,0,33.650000000000226,0.05,1,2,0.09870896034343836,-1.0300756906736594,1.0235845266298627,0.01,0.005,1.147133154053384,1.0000138554812819,False,True,1
674,0,33.70000000000022,0.05,1,2,0.0790981959183533,-0.9107982671738782,1.1297849008486067,0.01,0.005,1.1723922385455239,1.0000215775521042,False,True,1
675,0,33.75000000000022,0.05,1,2,0.06095136460266664,-0.7025254424083279,1.2769299139071033,0.01,0.005,1.145573669030566,1.000036338712195,False,True,1
677,0,33.850000000000215,0.05,1,2,0.05229704651533544,0.41218208837079523,1.379649449130558,0.01,0.005,0.8246765494522139,1.000049360893893,False,False,1
678,0,33.90000000000021,0.05,1,2,0.06857619830971617,0.9151104951272901,1.2087964937699756,0.01,0.005,0.8188465107583497,1.0000287070810745,False,False,1
679,0,33.95000000000021,0.05,1,2,0.09133779212548776,1.207811925615569,1.0472686067203176,0.01,0.005,0.8494803102451729,1.000016182064246,False,False,1
680,0,34.000000000000206,0.05,1,2,0.11603061370330332,1.4046514788903726,0.9236260617744473,0.01,0.005,0.8736071332093934,1.0000100274225374,False,False,1
681,0,34.0500000000002,0.05,1,2,0.14124223853500525,1.5600297208511875,0.8259769992542682,0.01,0.005,0.8711243777079329,1.0000067671386423,False,False,1
