step_idx,substep_idx,t_yr,dt_step,event_type,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,was_locked_before,sample_time_minus_1yr,noNN_err_minus_1yr,mode_err_minus_1yr,mode_minus_noNN_minus_1yr,sample_time_at_event,noNN_err_at_event,mode_err_at_event,mode_minus_noNN_at_event,sample_time_plus_1yr,noNN_err_plus_1yr,mode_err_plus_1yr,mode_minus_noNN_plus_1yr,sample_time_plus_5yr,noNN_err_plus_5yr,mode_err_plus_5yr,mode_minus_noNN_plus_5yr
6741,1,33.70499999999879,0.0025,LOCK_ENTER_ZONE2,1,2,0.04822218919954911,-1.2164556298169278,0.6410928674092838,False,32.706541308261656,0.002917640793375455,0.002917640793375455,0.0,33.70674134826965,0.002338612377036162,0.0024779620916600582,0.00013934971462389607,34.706941388277656,0.0018113605288767706,0.010850112935985364,0.009038752407108594,38.70774154830966,0.012875077449938767,0.3881152617402682,0.37524018429032946
6773,0,33.86499999999887,0.005,UNLOCK_EXIT_BUFFER,1,2,0.08063261658243594,1.2311117721718423,0.4893974436068666,True,32.866573314662936,0.0027061181759047647,0.0027061181759047647,0.0,33.86677335467093,0.002425702064400773,0.0028341561592201787,0.00040845409481940573,34.866973394678936,0.0017794048738147062,0.013651991510573575,0.011872586636758869,38.86777355471094,0.013450343955188144,0.4080851418352809,0.39463479788009276
15313,1,76.56500000000285,0.0025,LOCK_ENTER_ZONE2,1,2,0.04902816172582613,-1.3636976687545659,0.17851841726000256,False,75.55511102220444,2.1213416104355245,1.0841710424338868,-1.0371705680016376,76.55531106221244,1.8572928030763558,1.233079692167438,-0.6242131109089177,77.55551110222045,1.1262740417349846,3.1980218590626945,2.0717478173277097,81.55631126225245,1.1334321396025724,11.182448454865732,10.04901631526316
15325,0,76.6250000000028,0.005,UNLOCK_EXIT_BUFFER,1,2,0.10333654393032307,16.255510857030426,0.12179921318316818,True,75.61512302460493,2.115781678450212,1.0943769644883894,-1.0214047139618228,76.61532306461292,1.8289092078746383,1.2562903332055093,-0.572618874669129,77.61552310462093,1.0948467131752326,3.331045239553236,2.2361985263780033,81.61632326465293,1.1361279141919294,11.338548253887168,10.202420339695239
