step_idx,substep_idx,t_yr,dt_step,event_type,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,handoff_guard_skip,handoff_locked,n_zone3_pairs_this_step,sample_time_minus_1yr,noNN_err_minus_1yr,mode_err_minus_1yr,mode_minus_noNN_minus_1yr,sample_time_at_event,noNN_err_at_event,mode_err_at_event,mode_minus_noNN_at_event,sample_time_plus_1yr,noNN_err_plus_1yr,mode_err_plus_1yr,mode_minus_noNN_plus_1yr,sample_time_plus_5yr,noNN_err_plus_5yr,mode_err_plus_5yr,mode_minus_noNN_plus_5yr
6713,0,33.56499999999872,0.005,,1,2,0.1222538953994599,-1.2742592456337292,0.38549750658528315,0.01,0.005,1.0163673137734728,1.0000090325216298,False,True,False,False,1,32.56651330266053,0.003131826031252953,0.003131826031252953,0.0,33.566713342668535,0.002205772689775774,0.002209201679173753,3.4289893979786747e-06,34.56691338267654,0.0018586110254191642,0.012159749982925658,0.010301138957506494,38.567713542708546,0.012332453012947763,0.5072518476770919,0.4949193946641441
6714,0,33.56999999999872,0.005,,1,2,0.12001382784555649,-1.272241409095032,0.3903890538305236,0.01,0.005,1.0162477791445461,1.0000093728544146,False,True,False,False,1,32.56651330266053,0.003131826031252953,0.003131826031252953,0.0,33.566713342668535,0.002205772689775774,0.002209201679173753,3.4289893979786747e-06,34.56691338267654,0.0018586110254191642,0.012159749982925658,0.010301138957506494,38.567713542708546,0.012332453012947763,0.5072518476770919,0.4949193946641441
6715,0,33.574999999998724,0.005,,1,2,0.11775619088794242,-1.2703062295707257,0.3953803090634753,0.01,0.005,1.0161630199035296,1.0000097356953483,False,True,False,False,1,32.56651330266053,0.003131826031252953,0.003131826031252953,0.0,33.566713342668535,0.002205772689775774,0.002209201679173753,3.4289893979786747e-06,34.56691338267654,0.0018586110254191642,0.012159749982925658,0.010301138957506494,38.567713542708546,0.012332453012947763,0.5072518476770919,0.4949193946641441
6716,0,33.579999999998726,0.005,,1,2,0.11548012549888183,-1.2684497515377322,0.4004801860217318,0.01,0.005,1.016117802455862,1.0000101232510425,False,True,False,False,1,32.586517303460695,0.0031000879910311426,0.0031000879910311426,0.0,33.58671734346869,0.0022044871547674295,0.0022108482312376116,6.36107647018205e-06,34.586917383476695,0.001850762672403189,0.012562952747575446,0.010712190075172257,38.5877175435087,0.012411987301288065,0.5106722989968397,0.4982603116955517
6717,0,33.58499999999873,0.005,,1,2,0.11318472535726072,-1.2666677743796995,0.40569853844518716,0.01,0.005,1.016117173419102,1.0000105380168465,False,True,False,False,1,32.586517303460695,0.0031000879910311426,0.0031000879910311426,0.0,33.58671734346869,0.0022044871547674295,0.0022108482312376116,6.36107647018205e-06,34.586917383476695,0.001850762672403189,0.012562952747575446,0.010712190075172257,38.5877175435087,0.012411987301288065,0.5106722989968397,0.4982603116955517
6718,0,33.58999999999873,0.005,,1,2,0.11086903225620923,-1.2649558087067916,0.41104628141007377,0.01,0.005,1.0161670347864207,1.0000109828246564,False,True,False,False,1,32.586517303460695,0.0031000879910311426,0.0031000879910311426,0.0,33.58671734346869,0.0022044871547674295,0.0022108482312376116,6.36107647018205e-06,34.586917383476695,0.001850762672403189,0.012562952747575446,0.010712190075172257,38.5877175435087,0.012411987301288065,0.5106722989968397,0.4982603116955517
6719,0,33.594999999998734,0.005,,1,2,0.10853203093228009,-1.2633090332488541,0.41653553289722334,0.01,0.005,1.0162740351035866,1.0000114609003963,False,True,False,False,1,32.586517303460695,0.0031000879910311426,0.0031000879910311426,0.0,33.58671734346869,0.0022044871547674295,0.0022108482312376116,6.36107647018205e-06,34.586917383476695,0.001850762672403189,0.012562952747575446,0.010712190075172257,38.5877175435087,0.012411987301288065,0.5106722989968397,0.4982603116955517
6720,0,33.59999999999874,0.005,,1,2,0.10617264321916645,-1.26172224008496,0.42217977971537113,0.01,0.005,1.016445553899807,1.000011975933517,False,True,False,False,1,32.60652130426085,0.003068622248720599,0.003068622248720599,0.0,33.606721344268855,0.0022057399549600017,0.0022164860159498184,1.0746060989816775e-05,34.60692138427686,0.001843279379083731,0.012974977742763096,0.011131698363679365,38.607721544308866,0.012490875515250032,0.5140907318680688,0.5015998563528187
6721,0,33.60499999999874,0.005,,1,2,0.10378972142004238,-1.2601897670699949,0.4279940728816448,0.01,0.005,1.0166898905732606,1.0000125321615037,False,True,False,False,1,32.60652130426085,0.003068622248720599,0.003068622248720599,0.0,33.606721344268855,0.0022057399549600017,0.0022164860159498184,1.0746060989816775e-05,34.60692138427686,0.001843279379083731,0.012974977742763096,0.011131698363679365,38.607721544308866,0.012490875515250032,0.5140907318680688,0.5015998563528187
6722,0,33.60999999999874,0.005,,1,2,0.10138204076721188,-1.2587054179573265,0.4339952588472169,0.01,0.005,1.017016102792634,1.0000131344732694,False,True,False,False,1,32.60652130426085,0.003068622248720599,0.003068622248720599,0.0,33.606721344268855,0.0022057399549600017,0.0022164860159498184,1.0746060989816775e-05,34.60692138427686,0.001843279379083731,0.012974977742763096,0.011131698363679365,38.607721544308866,0.012490875515250032,0.5140907318680688,0.5015998563528187
6723,0,33.614999999998744,0.005,,1,2,0.09894829081417719,-1.2572623600238302,0.4402022546049494,0.01,0.005,1.017434197805452,1.0000137885364948,False,True,False,False,1,32.60652130426085,0.003068622248720599,0.003068622248720599,0.0,33.606721344268855,0.0022057399549600017,0.0022164860159498184,1.0746060989816775e-05,34.60692138427686,0.001843279379083731,0.012974977742763096,0.011131698363679365,38.607721544308866,0.012490875515250032,0.5140907318680688,0.5015998563528187
6724,0,33.61999999999875,0.005,,1,2,0.09648706557360504,-1.2558530002407693,0.4466363768700916,0.01,0.005,1.0179548438511927,1.000014500955539,False,True,False,False,1,32.626525305061016,0.003037504124781443,0.003037504124781443,0.0,33.62672534506901,0.0022105672310470128,0.002227886384610931,1.7319153563918107e-05,34.626925385077016,0.0018361619036637586,0.013396086537533306,0.011559924633869546,38.62772554510902,0.012569102158088943,0.5175072846672382,0.5049381825091492
6725,0,33.62499999999875,0.005,,1,2,0.09399685217808908,-1.254468823782879,0.4533217383513011,0.01,0.005,1.018589397622536,1.0000152794687505,False,True,False,False,1,32.626525305061016,0.003037504124781443,0.003037504124781443,0.0,33.62672534506901,0.0022105672310470128,0.002227886384610931,1.7319153563918107e-05,34.626925385077016,0.0018361619036637586,0.013396086537533306,0.011559924633869546,38.62772554510902,0.012569102158088943,0.5175072846672382,0.5049381825091492
6726,0,33.62999999999875,0.005,,1,2,0.09147601779617462,-1.2531001910609199,0.4602857278745344,0.01,0.005,1.0193501003422343,1.0000161331969517,False,True,False,False,1,32.626525305061016,0.003037504124781443,0.003037504124781443,0.0,33.62672534506901,0.0022105672310470128,0.002227886384610931,1.7319153563918107e-05,34.626925385077016,0.0018361619036637586,0.013396086537533306,0.011559924633869546,38.62772554510902,0.012569102158088943,0.5175072846672382,0.5049381825091492
6727,0,33.634999999998755,0.005,,1,2,0.0889227944665348,-1.2517360844783052,0.46755959617327275,0.01,0.005,1.020250202193516,1.0000170729590911,False,True,False,False,1,32.626525305061016,0.003037504124781443,0.003037504124781443,0.0,33.62672534506901,0.0022105672310470128,0.002227886384610931,1.7319153563918107e-05,34.626925385077016,0.0018361619036637586,0.013396086537533306,0.011559924633869546,38.62772554510902,0.012569102158088943,0.5175072846672382,0.5049381825091492
6728,0,33.63999999999876,0.005,,1,2,0.08633526143342363,-1.250363787134098,0.47517917598226145,0.01,0.005,1.0213049440813433,1.0000181116769216,False,True,False,False,1,32.64652930586117,0.003006797663846892,0.003006797663846892,0.0,33.646729345869176,0.0022207227734839636,0.0022482245373574286,2.7501763873465004e-05,34.64692938587718,0.0018294108620038763,0.013826552956200845,0.011997142094196969,38.647729545909186,0.012646651576726519,0.5209220888249839,0.5082754372482574
6729,0,33.64499999999876,0.005,,1,2,0.08371132444788197,-1.2489684918401722,0.48318577446711297,0.01,0.005,1.0225322687293237,1.0000192648989998,False,True,False,False,1,32.64652930586117,0.003006797663846892,0.003006797663846892,0.0,33.646729345869176,0.0022207227734839636,0.0022482245373574286,2.7501763873465004e-05,34.64692938587718,0.0018294108620038763,0.013826552956200845,0.011997142094196969,38.647729545909186,0.012646651576726519,0.5209220888249839,0.5082754372482574
6730,0,33.64999999999876,0.005,,1,2,0.08104869135004487,-1.2475328076829852,0.4916272890556654,0.01,0.005,1.0239549745801437,1.0000205514866,False,True,False,False,1,32.64652930586117,0.003006797663846892,0.003006797663846892,0.0,33.646729345869176,0.0022207227734839636,0.0022482245373574286,2.7501763873465004e-05,34.64692938587718,0.0018294108620038763,0.013826552956200845,0.011997142094196969,38.647729545909186,0.012646651576726519,0.5209220888249839,0.5082754372482574
6731,0,33.654999999998765,0.005,,1,2,0.07834484303655684,-1.2460361641461324,0.5005596161254363,0.01,0.005,1.0256019426967566,1.000021994522147,False,True,False,False,1,32.64652930586117,0.003006797663846892,0.003006797663846892,0.0,33.646729345869176,0.0022207227734839636,0.0022482245373574286,2.7501763873465004e-05,34.64692938587718,0.0018294108620038763,0.013826552956200845,0.011997142094196969,38.647729545909186,0.012646651576726519,0.5209220888249839,0.5082754372482574
6732,0,33.65999999999877,0.005,,1,2,0.07559699865653655,-1.2444540420557362,0.5100484482054388,0.01,0.005,1.0275100416926026,1.0000236225279366,False,True,False,False,1,32.666533306661336,0.0029765566494490982,0.0029765566494490982,0.0,33.66673334666933,0.0022394200647992617,0.0022837343208790615,4.4314256079799885e-05,34.666933386677336,0.001823026734226775,0.014266663010305235,0.01244363627607846,38.66773354670934,0.012723507953910763,0.5243352682379578,0.5116117602840471
6733,0,33.66499999999877,0.005,,1,2,0.07280207355970489,-1.242756977605066,0.5201715932462756,0.01,0.005,1.0297265585486317,1.0000254711242211,False,True,False,False,1,32.666533306661336,0.0029765566494490982,0.0029765566494490982,0.0,33.66673334666933,0.0022394200647992617,0.0022837343208790615,4.4314256079799885e-05,34.666933386677336,0.001823026734226775,0.014266663010305235,0.01244363627607846,38.66773354670934,0.012723507953910763,0.5243352682379578,0.5116117602840471
6734,0,33.66999999999877,0.005,,1,2,0.06995662804851562,-1.2409092520798688,0.5310220055156515,0.01,0.005,1.0323122515630105,1.000027585320175,False,True,False,False,1,32.666533306661336,0.0029765566494490982,0.0029765566494490982,0.0,33.66673334666933,0.0022394200647992617,0.0022837343208790615,4.4314256079799885e-05,34.666933386677336,0.001823026734226775,0.014266663010305235,0.01244363627607846,38.66773354670934,0.012723507953910763,0.5243352682379578,0.5116117602840471
6735,0,33.674999999998775,0.005,,1,2,0.06705680435327914,-1.2388671349819453,0.5427118018010089,0.01,0.005,1.0353474038640953,1.0000300227338126,False,True,False,False,1,32.666533306661336,0.0029765566494490982,0.0029765566494490982,0.0,33.66673334666933,0.0022394200647992617,0.0022837343208790615,4.4314256079799885e-05,34.666933386677336,0.001823026734226775,0.014266663010305235,0.01244363627607846,38.66773354670934,0.012723507953910763,0.5243352682379578,0.5116117602840471
6736,0,33.67999999999878,0.005,,1,2,0.0640982482920107,-1.236576556049347,0.555377666011755,0.01,0.005,1.0389417197085498,1.000032858204234,False,True,False,False,1,32.68653730746149,0.0029468256101610824,0.0029468256101610824,0.0,33.686737347469496,0.002273236538413117,0.002348318020045243,7.508148163212595e-05,34.6869373874775,0.0018170098752366957,0.0147167148528387,0.012899704977602004,38.687737547509506,0.012799655300778624,0.5277469387005583,0.5149472833997797
6737,0,33.68499999999878,0.005,,1,2,0.0610760106060919,-1.233970023151389,0.5691882491950601,0.01,0.005,1.0432470694340528,1.0000361905400883,False,True,False,False,1,32.68653730746149,0.0029468256101610824,0.0029468256101610824,0.0,33.686737347469496,0.002273236538413117,0.002348318020045243,7.508148163212595e-05,34.6869373874775,0.0018170098752366957,0.0147167148528387,0.012899704977602004,38.687737547509506,0.012799655300778624,0.5277469387005583,0.5149472833997797
6738,0,33.68999999999878,0.005,,1,2,0.057984420888216696,-1.2309624156360544,0.5843545009357632,0.01,0.005,1.0484783477484272,1.0000401526327565,False,True,False,False,1,32.68653730746149,0.0029468256101610824,0.0029468256101610824,0.0,33.686737347469496,0.002273236538413117,0.002348318020045243,7.508148163212595e-05,34.6869373874775,0.0018170098752366957,0.0147167148528387,0.012899704977602004,38.687737547509506,0.012799655300778624,0.5277469387005583,0.5149472833997797
6739,0,33.694999999998785,0.005,,1,2,0.05481692384611305,-1.2274452239269795,0.6011444153276604,0.01,0.005,1.0549404660952695,1.0000449270289171,False,True,False,False,1,32.68653730746149,0.0029468256101610824,0.0029468256101610824,0.0,33.686737347469496,0.002273236538413117,0.002348318020045243,7.508148163212595e-05,34.6869373874775,0.0018170098752366957,0.0147167148528387,0.012899704977602004,38.687737547509506,0.012799655300778624,0.5277469387005583,0.5149472833997797
6740,0,33.69999999999879,0.005,,1,2,0.0515658628926357,-1.223278287797073,0.6199046146576216,0.01,0.005,1.0630644099183189,1.0000507706664457,False,True,False,False,1,32.706541308261656,0.002917640793375455,0.002917640793375455,0.0,33.70674134826965,0.002338612377036162,0.0024779620916600582,0.00013934971462389607,34.706941388277656,0.0018113605288767706,0.015177018749592144,0.013365658220715374,38.70774154830966,0.012875077449938767,0.5311572073570154,0.5182821299070767
6763,0,33.81499999999885,0.005,,1,2,0.051308589001640634,1.2143784038822565,0.6187326961752786,0.01,0.005,0.9504652111338977,1.000051281100548,False,False,False,False,1,32.80656131226245,0.002780710453715914,0.002780710453715914,0.0,33.806761352270456,0.0026466501111119243,0.0029798669723588005,0.00033321686124687623,34.80696139227846,0.0017886296481609356,0.01764402443883283,0.015855394790671894,38.80776155231047,0.0132407311102442,0.5481906034676997,0.5349498723574555
6764,0,33.81999999999885,0.005,,1,2,0.0545492470601918,1.2221984494751503,0.5996670542016422,0.01,0.005,0.9553115403013831,1.000045369033913,False,False,False,False,1,32.826565313062616,0.002755209171130081,0.002755209171130081,0.0,33.82676535307061,0.0025437080423675196,0.0028848231261651095,0.00034111508379758987,34.826965393078616,0.0017851867850002339,0.018173032737737682,0.01638784595273745,38.82776555311062,0.01331145182070575,0.5515941631981284,0.5382827113774227
6765,0,33.82499999999885,0.005,,1,2,0.0577146162144179,1.228481409818642,0.5825718780681495,0.01,0.005,0.9591315295825792,1.0000405289243781,False,False,False,False,1,32.826565313062616,0.002755209171130081,0.002755209171130081,0.0,33.82676535307061,0.0025437080423675196,0.0028848231261651095,0.00034111508379758987,34.826965393078616,0.0017851867850002339,0.018173032737737682,0.01638784595273745,38.82776555311062,0.01331145182070575,0.5515941631981284,0.5382827113774227
6766,0,33.829999999998854,0.005,,1,2,0.060809761613353594,1.2335450137590038,0.5671212500667118,0.01,0.005,0.9621312604727443,1.0000365081485703,False,False,False,False,1,32.826565313062616,0.002755209171130081,0.002755209171130081,0.0,33.82676535307061,0.0025437080423675196,0.0028848231261651095,0.00034111508379758987,34.826965393078616,0.0017851867850002339,0.018173032737737682,0.01638784595273745,38.82776555311062,0.01331145182070575,0.5515941631981284,0.5382827113774227
6767,0,33.83499999999886,0.005,,1,2,0.06383931120828626,1.2376247637531173,0.5530592763845492,0.01,0.005,0.9644757028461035,1.000033125297015,False,False,False,False,1,32.826565313062616,0.002755209171130081,0.002755209171130081,0.0,33.82676535307061,0.0025437080423675196,0.0028848231261651095,0.00034111508379758987,34.826965393078616,0.0017851867850002339,0.018173032737737682,0.01638784595273745,38.82776555311062,0.01331145182070575,0.5515941631981284,0.5382827113774227
6768,0,33.83999999999886,0.005,,1,2,0.06680746502149411,1.240898298316169,0.5401820788396696,0.01,0.005,0.9662999640996331,1.000030247255296,False,False,False,False,1,32.84656931386277,0.002730345756604511,0.002730345756604511,0.0,33.846769353870776,0.00247582112314824,0.002873826988702452,0.00039800586555421196,34.84696939387878,0.0017821118008743179,0.018714802746452517,0.0169326909455782,38.84776955391079,0.013381328694914608,0.5549967873684184,0.5416154586735038
6769,0,33.84499999999886,0.005,,1,2,0.06971802320553756,1.2435016169676998,0.5283250640596934,0.01,0.005,0.9677143590796989,1.0000277744616446,False,False,False,False,1,32.84656931386277,0.002730345756604511,0.002730345756604511,0.0,33.846769353870776,0.00247582112314824,0.002873826988702452,0.00039800586555421196,34.84696939387878,0.0017821118008743179,0.018714802746452517,0.0169326909455782,38.84776955391079,0.013381328694914608,0.5549967873684184,0.5416154586735038
6770,0,33.849999999998865,0.005,,1,2,0.07257442111443606,1.245540247439455,0.5173537605933028,0.01,0.005,0.9688088638349551,1.0000256311718787,False,False,False,False,1,32.84656931386277,0.002730345756604511,0.002730345756604511,0.0,33.846769353870776,0.00247582112314824,0.002873826988702452,0.00039800586555421196,34.84696939387878,0.0017821118008743179,0.018714802746452517,0.0169326909455782,38.84776955391079,0.013381328694914608,0.5549967873684184,0.5416154586735038
6771,0,33.85499999999887,0.005,,1,2,0.0753797656433591,1.2470970775183035,0.5071571131997138,0.01,0.005,0.9696559658410531,1.000023758877724,False,False,False,False,1,32.84656931386277,0.002730345756604511,0.002730345756604511,0.0,33.846769353870776,0.00247582112314824,0.002873826988702452,0.00039800586555421196,34.84696939387878,0.0017821118008743179,0.018714802746452517,0.0169326909455782,38.84776955391079,0.013381328694914608,0.5549967873684184,0.5416154586735038
6772,0,33.85999999999887,0.005,,1,2,0.07813687007949251,1.248237968204298,0.4976424995376324,0.01,0.005,0.9703138936541817,1.000022111761812,False,False,False,False,1,32.866573314662936,0.0027061181759047647,0.0027061181759047647,0.0,33.86677335467093,0.002425702064400773,0.0029122031072249875,0.0004865010428242145,34.866973394678936,0.0017794048738147062,0.01926974080493745,0.017490335931122744,38.86777355471094,0.013450343955188144,0.558398496768672,0.5449481528134839
6773,0,33.86499999999887,0.005,,1,2,0.08084828624261957,1.249015817383651,0.4887319743164905,0.01,0.005,0.9708289038252702,1.0000206534984506,False,False,False,False,1,32.866573314662936,0.0027061181759047647,0.0027061181759047647,0.0,33.86677335467093,0.002425702064400773,0.0029122031072249875,0.0004865010428242145,34.866973394678936,0.0017794048738147062,0.01926974080493745,0.017490335931122744,38.86777355471094,0.013450343955188144,0.558398496768672,0.5449481528134839
6774,0,33.869999999998875,0.005,,1,2,0.08351633347933146,1.2494735521391456,0.4803594017396971,0.01,0.005,0.9712373496909514,1.0000193549623095,False,False,False,False,1,32.866573314662936,0.0027061181759047647,0.0027061181759047647,0.0,33.86677335467093,0.002425702064400773,0.0029122031072249875,0.0004865010428242145,34.866973394678936,0.0017794048738147062,0.01926974080493745,0.017490335931122744,38.86777355471094,0.013450343955188144,0.558398496768672,0.5449481528134839
6775,0,33.87499999999888,0.005,,1,2,0.08614312449461914,1.2496463556796054,0.4724682399408307,0.01,0.005,0.9715681492011439,1.0000181925612317,False,False,False,False,1,32.866573314662936,0.0027061181759047647,0.0027061181759047647,0.0,33.86677335467093,0.002425702064400773,0.0029122031072249875,0.0004865010428242145,34.866973394678936,0.0017794048738147062,0.01926974080493745,0.017490335931122744,38.86777355471094,0.013450343955188144,0.558398496768672,0.5449481528134839
6776,0,33.87999999999888,0.005,,1,2,0.08873058817886346,1.249563325151205,0.465009810354178,0.01,0.005,0.9718437458873019,1.0000171470055668,False,False,False,False,1,32.88657731546309,0.0026825221567207368,0.0026825221567207368,0.0,33.8867773554711,0.002385771705444607,0.0029847926144451163,0.0005990209090005094,34.8869773954791,0.0017770663044827074,0.019838264930297625,0.018061198625814918,38.88777755551111,0.013518479609481321,0.5617992995833705,0.5482808199738892
6777,0,33.88499999999888,0.005,,1,2,0.09128048969259225,1.2492487416438318,0.45794193213554835,0.01,0.005,0.9720816556881746,1.000016202387651,False,False,False,False,1,32.88657731546309,0.0026825221567207368,0.0026825221567207368,0.0,33.8867773554711,0.002385771705444607,0.0029847926144451163,0.0005990209090005094,34.8869773954791,0.0017770663044827074,0.019838264930297625,0.018061198625814918,38.88777755551111,0.013518479609481321,0.5617992995833705,0.5482808199738892
6778,0,33.889999999998885,0.005,,1,2,0.09379444810694443,1.2487230363806725,0.45122783447647274,0.01,0.005,0.9722954884401582,1.0000153454848428,False,False,False,False,1,32.88657731546309,0.0026825221567207368,0.0026825221567207368,0.0,33.8867773554711,0.002385771705444607,0.0029847926144451163,0.0005990209090005094,34.8869773954791,0.0017770663044827074,0.019838264930297625,0.018061198625814918,38.88777755551111,0.013518479609481321,0.5617992995833705,0.5482808199738892
6779,0,33.89499999999889,0.005,,1,2,0.09627395187982161,1.2480035369226896,0.4448352827154928,0.01,0.005,0.9724958322697481,1.000014565225886,False,False,False,False,1,32.88657731546309,0.0026825221567207368,0.0026825221567207368,0.0,33.8867773554711,0.002385771705444607,0.0029847926144451163,0.0005990209090005094,34.8869773954791,0.0017770663044827074,0.019838264930297625,0.018061198625814918,38.88777755551111,0.013518479609481321,0.5617992995833705,0.5482808199738892
6780,0,33.89999999999889,0.005,,1,2,0.09872037243550302,1.2471050471792489,0.43873587052725166,0.01,0.005,0.9726905166391874,1.000013852278067,False,False,False,False,1,32.90658131626326,0.0026595515689891705,0.0026595515689891705,0.0,33.90678135627125,0.0023522512191772637,0.003083853372745666,0.0007316021535684024,34.90698139627926,0.0017750965493484364,0.020420804630652156,0.01864570808130372,38.907781556311264,0.01358571745089763,0.5651991910643464,0.5516134736134487
6781,0,33.90499999999889,0.005,,1,2,0.10113497609769274,1.246040310655467,0.4329044422783009,0.01,0.005,0.9728856982698223,1.000013198724734,False,False,False,False,1,32.90658131626326,0.0026595515689891705,0.0026595515689891705,0.0,33.90678135627125,0.0023522512191772637,0.003083853372745666,0.0007316021535684024,34.90698139627926,0.0017750965493484364,0.020420804630652156,0.01864570808130372,38.907781556311264,0.01358571745089763,0.5651991910643464,0.5516134736134487
