anchor_time,r_pair,v_rad_norm,v_tan_norm,min_r_ias,min_r_nonn,pos_residual_rms,vel_residual_rms,pos_pert_norm,vel_pert_norm,radial_pert,tangential_pert
33.62,0.11319980856593415,-0.8657508489229995,1.2292667477360146,0.07711703458775612,0.0783118065026061,0.0016418488970050523,0.005369099997750175,0.006275456808930116,0.021128813619401193,-0.016335691076510863,-0.004233607013186978
33.66,0.1268069824673491,-0.9047552975285713,1.165637308293854,0.0786558528978644,0.07977363748308418,0.0012872242282603071,0.005383045792868589,0.007282418781901979,0.018356802257908984,0.00859177545629105,-0.03949963444166948
33.64,0.11558587063438305,-0.8974001104904278,1.1716925314534152,0.0731637025787668,0.07515858805834803,0.0018209831449204378,0.006337483639014343,0.0050071174878489125,0.01741106082457248,-0.0014959758598108617,-0.009951609158788495
33.62,0.1108291114323766,-0.8106968861060635,1.1484246734645165,0.07180783923562728,0.07378256698622948,0.002065518526314789,0.007304942494008367,0.008668499708134565,0.029489568293226544,0.003684094413468298,-0.011977741343656811
33.56,0.13654880147685144,-0.9375483615582512,1.106885999033,0.07740799486247026,0.078814310516356,0.0012151568297832016,0.006263277732239577,0.006259750433437117,0.019702725357822876,0.004429418565694852,-0.004720646111385469
33.56,0.13390998685371244,-1.0865154061391862,1.1560240248276126,0.07511524344347673,0.0762679248268539,0.0013353186175617392,0.005446739870608714,0.007160088429139143,0.036363671618361446,-0.0005073696531123449,-0.01561549296152513
33.56,0.14103032414100114,-0.9989410607343048,1.1864206703750622,0.08494604101866503,0.08678174767801988,0.0008921550378816733,0.00426334524048966,0.0,0.0,0.0,0.0
33.56,0.13119170644803255,-0.8957595876589677,1.1130984323427904,0.07642101046543616,0.0785135719988792,0.001322984756834438,0.006422394736909073,0.007652825203537782,0.020500314112907973,-0.002360402814409143,-0.012595136897215777
33.62,0.115958662731964,-0.755417916854892,1.1785858953359254,0.07953300631987115,0.08127894430375779,0.0014647210316120394,0.00569960622059403,0.00334659892027973,0.022523861096650232,-0.0073725308322499785,8.975179297941832e-05
33.66,0.12002383253008352,-0.8633563252421487,1.088985035716931,0.06975662135882499,0.07120621873605036,0.001986085524888187,0.008250172294732561,0.005342073397133504,0.03649655923878561,0.0005350428414714498,0.022153192486287183
33.62,0.11169913336599296,-0.828852515136643,1.231095491301638,0.07764028059028283,0.0787891363148137,0.0016430098898185116,0.005401410647029752,0.005390967469218784,0.028199261577511937,-0.0038426972913898788,0.009496286724741619
33.62,0.1287296329793116,-0.9111291683382842,1.1304726589660763,0.07620577415237709,0.07759247834045221,0.0013618062837711853,0.0060784923658718185,0.00419528286498659,0.036711730364505105,0.00011865243309308464,-0.0066617437838677115
33.56,0.14798299657165004,-0.9960455645291175,1.1436997289006208,0.08472331843727911,0.08575881818655678,0.0008323175382285515,0.004696120895372238,0.005118482304686534,0.031667215400637334,0.009960574728373165,-0.026032656628363054
33.56,0.1372608071234602,-1.1394557407027774,1.0292842492530696,0.06310816607475418,0.06598325091210183,0.002173776326394589,0.00981727397685551,0.0059579983480793275,0.04183137762373869,0.0013580653881999699,0.0010228678651108029
33.56,0.1438518872435799,-0.9869257740564372,0.9638628590120323,0.06232628371239289,0.0653977393784166,0.002031436180544849,0.013397145459145847,0.0056333874921990455,0.02846508538636087,0.007470650240857487,-0.012787491648144729
33.56,0.13385016023084156,-1.0098447362804082,1.1577444616447468,0.07819213762875286,0.07949308087203052,0.0012159153127169803,0.0052633796518784534,0.006638437273162684,0.023055053245437954,0.0015588088010135023,0.009475860205464759
