anchor_time,r_pair,v_rad_norm,v_tan_norm,min_r_ias,min_r_nonn,pos_residual_rms,vel_residual_rms,pos_pert_norm,vel_pert_norm,radial_pert,tangential_pert
33.66,0.13834021444913278,-1.0985156925833925,1.2233090194983,0.08259515857393689,0.08355467630747761,0.0009745412960319857,0.00396963242403358,0.007681249382668029,0.017635383431513236,0.010704299456303109,0.013438341321306429
33.66,0.11859241252251539,-0.803806862348049,1.1917516442450733,0.0804262660589349,0.0821092205935724,0.0013854754349732178,0.0053212128375803,0.006493183430464421,0.03090709289817219,0.0006712952830042818,0.011047125800909592
33.64,0.1255758824713382,-0.8867388676474198,1.0804136105343005,0.07059605658235958,0.07236776605278535,0.0017633938146872337,0.007973851707774733,0.0034727098307487897,0.04521320041881541,-0.0011281821116494886,-0.01244706805879269
33.62,0.12256064049885897,-0.8396079453993626,1.2414635031643149,0.0849413469762,0.08678174767801988,0.0011161857846841052,0.0042272163697112414,0.0,0.0,0.0,0.0
33.58,0.14103032414100114,-0.9989410607343048,1.1864206703750622,0.08494604101866503,0.08678174767801988,0.0008921550378816733,0.00426334524048966,0.0,0.0,0.0,0.0
33.56,0.12899987370826063,-1.1197676385714024,1.2412941239336588,0.07828312429551196,0.0806124859349651,0.0012831745091056812,0.0043449262695017055,0.008731092250052166,0.034983701981922834,-0.004870902910416437,-0.001325376138198101
33.6,0.14403223503431198,-0.9213256674313404,0.9357720601100842,0.05999137667733827,0.06215877112520763,0.002192961801623001,0.016165094503848246,0.005050851554303405,0.03549308111234236,0.0046719894722010045,-0.057926176699738874
33.66,0.11587371162866367,-0.9489191156268453,1.2432859990367708,0.07640167156881647,0.07757745343490799,0.0015856121421392417,0.005067717941741386,0.006306602065562792,0.03024060863916704,-0.002917930713025839,0.030422649413424065
33.6,0.13537187331183329,-0.9714830648314303,1.050000534890837,0.0700144477635995,0.07164086644350949,0.0016425910678514093,0.008517970353501091,0.007809607612278259,0.025818789486939248,0.0033362882846369193,-0.020920111541496606
33.6,0.1434326383371635,-1.0758453637192902,1.1492385000341696,0.0794227939315812,0.08116618010932598,0.001019889342739168,0.005011227411772886,0.004683766902367636,0.03005515466974851,0.001529655767624662,-0.014006838601592941
33.64,0.12568447175444222,-1.0773361006127218,1.1955380769061212,0.0743627364439452,0.07692343398710125,0.0015189715792218023,0.005264515850331835,0.006287480469123412,0.021396611961856816,-0.0028129307573473926,-0.004246017043127216
33.58,0.14168065822508838,-1.120961246028276,0.9814112845251776,0.06036520851670817,0.062436220986906404,0.002375161235245518,0.012128126185231274,0.007944535705137456,0.02658834553886808,0.009083194271179588,-0.0025384424687818273
