scope,t_start_local,t_exit_local,pos_noNN_exit_error,pos_encounterNN_exit_error,pos_gain_pct,vel_noNN_exit_error,vel_encounterNN_exit_error,vel_gain_pct,r_pair_entry,v_rad_norm_entry,v_tan_norm_entry,pred_pos_norm,pred_vel_norm,relE_corr,accepted_by_safety,ias15_exit_time_sec,nonn_exit_time_sec
isolated_exact_exit_state,0.0,0.5,0.008004402100345554,0.0020792325466203426,74.0238868493303,0.12018628644837973,0.02712045124656865,77.43465411237501,0.1405226492022885,-0.5655959731462298,0.78824534213392,0.009467631251266243,0.1030300922242526,0.023390352221090094,1,0.00015470000016648555,0.0003282000006947783
