anchor_time,r_pair,v_rad_norm,v_tan_norm,min_r_ias,min_r_nonn,pos_residual_rms,vel_residual_rms,pos_pert_norm,vel_pert_norm,radial_pert,tangential_pert
82.58,0.10976080082086344,-1.022861202303731,0.9762258463538835,0.05425078665226249,0.060945450134699215,0.008770116125087926,0.026443489289857736,0.00036293941272374635,0.0030436301542646686,-0.000594768243747806,-0.002042584891513742
82.64,0.08349229222161986,-0.8050067237670605,1.169656004527483,0.0572625172216337,0.06362533508857231,0.009969709053407846,0.02309336229980879,0.0007787589344263455,0.0032069171272311263,0.0001933899709445943,0.0020332611438964475
82.62,0.10975863429315798,-0.9931095770430282,0.9951087741304347,0.0566571513862197,0.06303031253170217,0.0077393597874081295,0.02363826962067234,0.0004950037191769639,0.0030856796188874127,4.779155071668346e-05,0.0011889220902687328
82.62,0.1093050833718042,-0.9937330073879366,0.9687017804807833,0.05418521076113408,0.06127235783926475,0.00883273907613674,0.02684937632886465,0.0008772320373368614,0.0030762517756945597,0.0010570014894709114,0.0019473967424304568
82.58,0.10939572593059775,-1.009977156146038,0.9822560307050578,0.054915359507439844,0.06143892471699619,0.008482016692694093,0.02562071641309751,0.001041314236994581,0.0024714621880483154,8.935039709905233e-05,0.0012681904510410773
82.6,0.1104238243953526,-1.005830570952888,0.9693114467761279,0.05452933623087784,0.06179019394662473,0.008615232020100696,0.026306719592045735,0.0009121129684314341,0.0023454842100160697,-2.3357993871666234e-05,-0.003238308044650056
82.62,0.11170569239455728,-1.03419111552541,0.9989054270349836,0.05686390971794801,0.06329619479766425,0.00754673808947975,0.023018672486110302,0.0007127624415830226,0.004326631731897029,0.0007801912488456731,0.0015447003771414183
82.64,0.0830130029631866,-0.7957177626985457,1.1764678830651276,0.057575363892838245,0.06358778735334336,0.009906511943097754,0.022972699091150812,0.00047427877119775774,0.003336912433823601,0.0007989356344437844,0.0019826784521812203
82.54,0.13922611106625774,-1.1273967059333883,0.8463732950813889,0.055144209852291376,0.06169621757535869,0.006447960321265371,0.02916255131593613,0.0005025705584518924,0.0027905761594326796,-5.981807323297941e-05,-0.00015702174727267074
82.62,0.10850128336481596,-0.9822382278691348,0.977814840369671,0.054818816347024756,0.06150529731644039,0.008578930058573783,0.026030214281605363,0.0006617701331237376,0.0022722969044926423,-0.0002945254918167706,-0.00020223862771351253
82.6,0.11039923004410931,-1.0016368464825862,0.9823357410894172,0.05571813729352506,0.06259824007530856,0.008086222339405221,0.024749159673997597,0.000830125888765012,0.0020311602395633125,0.00029600647353449864,-0.0013343116626119585
82.54,0.13896512917384254,-1.114827163230736,0.8493189585905352,0.05569655684411448,0.06226251907993285,0.006270954854649758,0.0285510761842352,0.0,0.0,0.0,0.0
82.48,0.1384741173132608,-1.113253945849829,0.852422341300722,0.05579404007559837,0.06215490719355209,0.006247201718874816,0.02828235789370031,0.0005484498668410914,0.001185161368266188,0.00010182477686144374,0.0025684372911970784
82.54,0.1375226134946743,-1.1006411161505816,0.8274672820059921,0.053044408381263564,0.06003020796923181,0.007332014305197224,0.03307646962595217,0.0009688119463004228,0.0017621783165630408,-0.0004890334614069307,-0.003084617883706707
82.5,0.13876128664360451,-1.1232994546071364,0.8430640424377316,0.054680462164858334,0.061225916118014645,0.006630743397163619,0.029885496251138448,0.0005092685266098837,0.0032150511149656494,-4.15555962514468e-05,0.0026849589358211843
82.7,0.08213537270557503,-0.7969706369193114,1.1525437918606891,0.055662602001649575,0.06226251907993307,0.010866367721220495,0.02488105367519172,0.0,0.0,0.0,0.0
82.56,0.11032725696343994,-1.0021559628413164,0.9985258618868605,0.05698618783224588,0.0633323895765111,0.007579484966846884,0.02317298914063375,0.0005075490775835563,0.0022840631397037657,9.095891681180832e-05,2.5623899155266206e-05
82.66,0.08289838255641194,-0.8334901392796887,1.1433463410964142,0.05459471910114848,0.06178496907754283,0.011284726522681641,0.02555754471202595,0.0009170580659223737,0.003242107939947694,0.00017647151141334457,0.003947675160342949
82.54,0.1398086961972135,-1.1235128184714578,0.8337343111441559,0.05431420414566783,0.06141766360331956,0.006752320608343507,0.030810417673464163,0.0008931959318560595,0.002033162853075409,-0.0006007486479842312,-0.0047831655753076355
82.54,0.1378585599447392,-1.1218068337412133,0.8399138162404693,0.05391316845930272,0.060309648559743,0.006939991632740246,0.030964410164087432,0.0009603254931100107,0.001737138500316243,0.00014058721897071264,0.0008245339332507304
82.62,0.11001739244396509,-0.9845441240544642,0.9982738876144326,0.057330279384170575,0.06373847229926076,0.007477924006965967,0.02301189799281222,0.00047451141545081307,0.0028815394368630746,5.989946332808181e-05,0.001564631630680882
82.54,0.13972441013510906,-1.121613161570824,0.8137624943592153,0.05216107490512236,0.05992260412115205,0.007645341193335644,0.034734141774294944,0.0006431721574748964,0.002706029108015075,0.0003176093977140698,-0.004457635011364506
82.56,0.10997299154723657,-1.004071528793057,0.9665912484778617,0.05410616766866549,0.061340752620704604,0.008839174381914398,0.02689582359059906,0.0008224334081764498,0.0022322705696172116,-0.0005267137470098287,-0.0008151407336074439
82.66,0.08213537270557503,-0.7969706369193114,1.1525437918606891,0.055662602001649575,0.06226251907993307,0.010866367721220495,0.02488105367519172,0.0,0.0,0.0,0.0
82.66,0.08284681839392831,-0.8104485861556794,1.1692087102343922,0.056635880609366085,0.06289912586074026,0.01032861138802068,0.02374888654351675,0.0004281651544383245,0.0030227743156354256,0.0004901240005952048,0.002311888267671218
82.5,0.1376723712995917,-1.1068443810833741,0.8649652367028837,0.056837109516227224,0.06275324849439239,0.005930590405551405,0.02668109684198872,0.0007262772738039258,0.0010360602950698807,-0.0002841642629109174,0.002598350010673251
82.66,0.08255386364063255,-0.801056444260137,1.1604841585822472,0.05624059484444566,0.06269528948487359,0.010535834084359512,0.024207588496207313,0.0005174790656867512,0.0028287996573966696,0.0004982802398199868,0.0003242699630134084
82.66,0.08197511544453805,-0.7980251748163603,1.1642525652222864,0.05615092943987179,0.06234729257936726,0.010664766133110756,0.02443800379407891,0.0007694478531268882,0.0027690634498710705,0.0008735375171975272,0.0019978620741089464
82.54,0.13876387959093353,-1.1279247640413297,0.842172902099629,0.0544424951034475,0.06096335174474456,0.006713573148279695,0.030164305454517513,0.0003392461316620782,0.003291484737192734,-0.00017996096969937305,0.0019055092835992004
82.64,0.08226598627412611,-0.7927004427292904,1.1736169677435513,0.05700627294210672,0.06294551870571406,0.01024608225092656,0.023620483976018705,0.0006056575092452692,0.003608964478262326,3.851358358966121e-05,-0.0001264066350374462
