t_start,t_exit,used,reason,r_pair,v_rad_norm,v_tan_norm,min_r_window,pred_pos_norm,pred_vel_norm,relE_corr
36.900000000000254,37.40000000000026,1,used,0.1405226492022885,-0.5655959731462298,0.78824534213392,0.05344642926590992,0.007760796997885013,0.09552707673095137,0.04401412866196374
65.80000000000054,66.30000000000051,0,energy_gate,0.13850579150043207,-0.6936385064236903,1.040219598253316,0.08825233717080967,0.02111396258368191,0.13929404810136753,0.24981165448316348
96.09999999999881,96.59999999999879,0,energy_gate,0.1190626491346751,-1.1845946576586848,0.7731213646279492,0.04732247459256976,0.06339743540068214,0.22502558546702475,0.30268966045020135
